Highlight,Unnamed: 1,In Stathead
"Career high, Points",6.0,View full stats from top 20 games
"Career high, Rebounds",1.0,View full stats from top 20 games
"Career high, Blocks",1.0,View full stats from top 20 games
"Career high, Game Score",5.0,View full stats from top 20 games
