Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,20,POR,NBA,SF,79,76,1454,6.1,13.8,.446,2.4,6.4,.369,3.8,7.4,.513,.532,1.6,2.0,.808,3.2,5.2,8.4,2.8,1.9,1.5,1.9,5.3,16.2,117,107,ROY-13
2009-10,21,POR,NBA,SF,37,25,918,8.3,16.0,.519,3.2,7.9,.409,5.1,8.1,.625,.619,2.6,3.0,.843,1.9,6.5,8.4,2.6,1.4,1.5,1.6,4.9,22.3,127,107,
2010-11,22,POR,NBA,SF,80,67,2522,7.9,17.5,.455,2.6,7.4,.345,5.4,10.1,.535,.528,3.0,3.6,.841,2.4,5.5,7.8,2.7,1.5,1.1,1.8,4.2,21.4,116,108,
2011-12,23,POR,NBA,SF,59,34,1791,8.5,18.8,.451,3.1,8.1,.391,5.3,10.8,.496,.534,3.9,4.7,.836,2.4,5.6,8.0,2.5,1.7,1.8,2.6,3.1,24.0,112,107,
2012-13,24,POR,NBA,SF,73,73,2807,6.6,15.6,.423,3.1,8.3,.372,3.5,7.3,.481,.522,3.3,3.9,.848,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,109,109,
2013-14,25,POR,NBA,SF,82,82,2956,6.5,14.0,.465,2.5,6.9,.361,4.0,7.1,.566,.554,2.8,3.5,.803,2.0,8.5,10.5,7.2,1.3,1.0,3.6,2.7,18.3,113,106,
2014-15,26,POR,NBA,SF,71,71,2380,5.1,12.8,.400,2.1,6.6,.324,3.0,6.2,.481,.483,1.8,2.1,.857,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,106,103,
2015-16,27,CHO,NBA,SF,70,70,2448,7.6,17.9,.426,2.8,8.2,.348,4.8,9.7,.492,.506,3.3,3.9,.849,1.1,7.6,8.8,8.3,1.3,0.9,4.2,2.3,21.4,104,105,
2016-17,28,CHO,NBA,SG,77,77,2617,7.5,18.7,.403,2.6,7.8,.333,4.9,10.9,.453,.472,4.7,5.4,.856,0.9,8.3,9.2,8.7,1.6,0.6,3.7,2.1,22.3,105,108,
2017-18,29,CHO,NBA,SG,64,64,1981,6.6,16.0,.415,2.3,6.7,.336,4.4,9.3,.473,.486,2.7,3.2,.831,1.4,6.1,7.5,8.6,1.6,0.6,3.2,1.8,18.2,107,110,
2018-19,30,CHO,NBA,SF,75,72,2354,5.2,11.6,.450,2.4,6.2,.389,2.8,5.5,.519,.553,1.6,1.8,.865,1.5,6.6,8.1,5.1,1.5,0.9,2.4,2.9,14.4,112,113,
2019-20,31,CHO,NBA,SF,22,3,505,2.8,8.0,.346,1.4,4.9,.286,1.4,3.2,.438,.432,0.9,1.0,.900,2.5,7.4,9.9,6.5,1.7,0.8,2.2,4.1,7.8,107,112,
2020-21,32,LAC,NBA,SF,67,38,1835,5.2,11.1,.464,3.0,7.3,.404,2.2,3.8,.579,.597,1.3,1.6,.828,1.3,7.2,8.5,4.0,1.9,1.0,1.4,2.8,14.6,124,110,
2021-22,33,LAC,NBA,PF,59,54,1462,6.0,13.0,.463,3.6,9.0,.400,2.4,3.9,.607,.602,0.8,1.3,.658,1.0,7.5,8.5,3.4,1.9,1.4,1.3,2.7,16.5,118,109,
2022-23,34,LAC,NBA,PF,78,19,1709,4.6,10.9,.420,3.6,9.1,.391,1.0,1.8,.563,.583,1.0,1.4,.708,1.8,6.8,8.6,3.5,1.5,1.3,1.4,4.3,13.7,120,114,
2023-24,35,2TM,NBA,PF,60,38,1529,3.7,8.2,.453,2.3,6.0,.395,1.4,2.3,.606,.596,0.5,0.7,.714,2.3,5.7,8.0,4.1,1.5,1.2,1.3,3.5,10.3,126,115,
2023-24,35,LAC,NBA,PF,3,0,54,2.7,7.3,.375,1.8,6.4,.286,0.9,0.9,1.000,.500,0.0,0.0,,0.0,6.4,6.4,4.6,2.7,3.7,0.9,4.6,7.3,112,110,
