Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,20,POR,NBA,SF,79,76,1454,4.0,8.9,.446,1.5,4.2,.369,2.5,4.8,.513,.532,1.0,1.3,.808,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5,ROY-13
2009-10,21,POR,NBA,SF,37,25,918,5.5,10.5,.519,2.1,5.2,.409,3.3,5.3,.625,.619,1.7,2.0,.843,1.3,4.3,5.5,1.7,0.9,1.0,1.1,3.3,14.7,
2010-11,22,POR,NBA,SF,80,67,2522,5.2,11.5,.455,1.7,4.9,.345,3.6,6.6,.535,.528,2.0,2.3,.841,1.6,3.6,5.2,1.8,1.0,0.7,1.2,2.8,14.1,
2011-12,23,POR,NBA,SF,59,34,1791,5.8,12.9,.451,2.2,5.5,.391,3.7,7.4,.496,.534,2.7,3.2,.836,1.6,3.8,5.4,1.7,1.1,1.2,1.8,2.1,16.4,
2012-13,24,POR,NBA,SF,73,73,2807,4.5,10.7,.423,2.1,5.7,.372,2.4,5.0,.481,.522,2.3,2.7,.848,1.2,4.0,5.3,4.6,1.2,1.1,2.4,1.8,13.4,
2013-14,25,POR,NBA,SF,82,82,2956,4.6,10.0,.465,1.8,4.9,.361,2.9,5.1,.566,.554,2.0,2.5,.803,1.4,6.0,7.4,5.1,0.9,0.7,2.5,1.9,13.0,
2014-15,26,POR,NBA,SF,71,71,2380,3.6,9.1,.400,1.5,4.7,.324,2.1,4.4,.481,.483,1.3,1.5,.857,0.9,5.4,6.3,5.2,1.2,0.6,2.0,1.6,10.0,
2015-16,27,CHO,NBA,SF,70,70,2448,5.5,12.8,.426,2.0,5.9,.348,3.4,7.0,.492,.506,2.4,2.8,.849,0.8,5.5,6.3,5.9,1.0,0.6,3.0,1.7,15.4,
2016-17,28,CHO,NBA,SG,77,77,2617,5.4,13.4,.403,1.9,5.6,.333,3.5,7.8,.453,.472,3.3,3.9,.856,0.6,6.0,6.6,6.3,1.2,0.4,2.7,1.5,16.0,
2017-18,29,CHO,NBA,SG,64,64,1981,4.9,11.8,.415,1.7,5.0,.336,3.2,6.8,.473,.486,2.0,2.4,.831,1.0,4.5,5.6,6.3,1.2,0.4,2.4,1.3,13.4,
2018-19,30,CHO,NBA,SF,75,72,2354,3.9,8.6,.450,1.8,4.6,.389,2.1,4.0,.519,.553,1.2,1.4,.865,1.1,4.9,6.0,3.8,1.1,0.7,1.8,2.1,10.7,
2019-20,31,CHO,NBA,SF,22,3,505,2.0,5.8,.346,1.0,3.5,.286,1.0,2.3,.438,.432,0.6,0.7,.900,1.8,5.3,7.1,4.7,1.2,0.6,1.6,2.9,5.6,
