Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,20,POR,NBA,SF,6.0,5.0,63.0,4.5,8.2,0.556,1.8,3.6,0.5,2.7,4.5,0.6,0.667,0.0,0.0,,0.9,1.8,2.7,0.9,0.9,1.8,2.7,6.4,10.9,101.0,114.0,
2009-10,21,POR,NBA,SF,6.0,6.0,139.0,6.7,14.6,0.459,3.6,8.3,0.429,3.2,6.3,0.5,0.581,2.4,3.2,0.75,1.6,5.9,7.5,2.0,0.8,0.0,1.6,5.1,19.4,118.0,121.0,
2010-11,22,POR,NBA,SF,6.0,0.0,151.0,7.3,17.6,0.413,2.7,10.0,0.269,4.6,7.7,0.6,0.489,1.1,1.5,0.75,0.4,3.4,3.8,3.1,1.9,1.9,2.7,5.4,18.4,95.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,25,POR,NBA,SF,11.0,11.0,459.0,7.4,15.7,0.472,2.3,6.6,0.35,5.1,9.1,0.561,0.546,1.3,1.7,0.8,1.1,8.2,9.3,5.9,1.5,0.6,3.1,2.3,18.5,109.0,113.0,
2014-15,26,POR,NBA,SF,5.0,5.0,209.0,6.0,17.5,0.343,3.2,9.7,0.333,2.7,7.7,0.355,0.436,2.5,3.2,0.769,1.5,9.2,10.7,6.5,0.2,0.2,3.0,2.7,17.7,97.0,111.0,
2015-16,27,CHO,NBA,SF,5.0,2.0,144.0,6.2,16.5,0.378,2.2,8.1,0.273,4.0,8.4,0.478,0.444,6.2,7.3,0.85,0.7,5.9,6.6,3.7,0.7,0.0,2.9,2.2,20.9,100.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,32,LAC,NBA,SF,19.0,10.0,555.0,4.9,10.2,0.486,2.6,6.7,0.389,2.3,3.4,0.676,0.615,1.8,2.1,0.826,1.8,8.0,9.8,3.6,2.2,0.9,0.6,2.4,14.3,140.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,LAC,NBA,PF,5.0,3.0,92.0,4.2,10.0,0.421,3.2,9.0,0.353,1.1,1.1,1.0,0.579,0.0,0.0,,0.5,5.3,5.8,3.2,1.1,1.1,1.1,5.3,11.6,119.0,125.0,
2023-24,35,PHI,NBA,PF,6.0,0.0,170.0,3.7,9.0,0.414,2.8,6.8,0.409,0.9,2.2,0.429,0.569,1.6,2.5,0.625,2.8,8.1,10.9,2.5,0.3,1.6,1.6,4.0,11.8,119.0,118.0,
2024-25,36,LAC,NBA,PF,7.0,0.0,172.0,3.9,10.0,0.394,3.9,10.0,0.394,0.0,0.0,,0.591,0.0,0.0,,1.2,7.0,8.2,4.2,1.8,3.6,0.9,3.9,11.8,125.0,112.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,76.0,42.0,2154.0,5.7,13.1,0.436,2.8,7.7,0.361,2.9,5.4,0.543,0.542,1.7,2.2,0.791,1.4,7.2,8.6,4.1,1.4,1.0,1.9,3.3,15.9,114.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),,34.0,27.0,1021.0,6.8,15.8,0.434,2.7,7.8,0.347,4.1,8.0,0.519,0.52,1.6,2.1,0.775,1.1,7.1,8.2,4.8,1.2,0.7,2.8,3.4,18.0,105.0,114.0,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,31.0,13.0,819.0,4.6,10.1,0.46,3.0,7.7,0.385,1.7,2.4,0.692,0.606,1.2,1.4,0.826,1.5,7.5,9.0,3.7,2.0,1.5,0.7,3.1,13.4,134.0,115.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,6.0,0.0,170.0,3.7,9.0,0.414,2.8,6.8,0.409,0.9,2.2,0.429,0.569,1.6,2.5,0.625,2.8,8.1,10.9,2.5,0.3,1.6,1.6,4.0,11.8,119.0,118.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,5.0,2.0,144.0,6.2,16.5,0.378,2.2,8.1,0.273,4.0,8.4,0.478,0.444,6.2,7.3,0.85,0.7,5.9,6.6,3.7,0.7,0.0,2.9,2.2,20.9,100.0,112.0,
