0
2009-10 NBA 0.033 (28)
2010-11 NBA 0.050 (26)
2012-13 NBA 0.033 (21)
2013-14 NBA 0.012 (37)
2015-16 NBA 0.008 (35)
2016-17 NBA 0.010 (34)
