"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2021-22,22,MIN,NBA,SG,1,0,12,0.3,0.6,0.0,0.3,,0.3,0.0,0.5,65,113,0,56,,53,0,125,
2022-23,23,MIN,NBA,SG,5,0,62,0.231,0.176,0.333,0.288,0.5,0.298,0.077,0.346,49,32,92,53,64.0,51,29,89,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,0,74,0.25,0.273,0.214,0.292,0.5,0.298,0.056,0.389,53,50,59,54,64.0,52,21,99,
