Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,21,WAS,NBA,PF,48.0,48.0,1444.0,8.2,17.6,0.466,0.8,2.8,0.287,7.4,14.8,0.5,0.489,3.8,4.5,0.829,2.5,7.0,9.5,2.8,1.2,0.3,1.7,3.4,21.0,110.0,117.0,
2020-21,22,WAS,NBA,PF,57.0,57.0,1797.0,8.0,16.6,0.478,1.2,3.5,0.328,6.8,13.1,0.519,0.513,3.2,4.1,0.77,1.3,6.7,8.0,2.1,1.1,0.2,1.7,3.1,20.2,107.0,115.0,
2021-22,23,WAS,NBA,PF,42.0,13.0,943.0,9.8,20.0,0.491,2.9,6.5,0.447,6.9,13.5,0.512,0.563,2.4,3.5,0.697,1.3,7.1,8.4,2.5,1.2,0.5,1.7,2.8,24.9,111.0,116.0,
2022-23,24,2TM,NBA,PF,63.0,9.0,1466.0,9.3,19.1,0.486,1.7,5.2,0.319,7.6,13.9,0.55,0.53,2.9,3.9,0.739,1.7,7.5,9.3,1.9,0.6,0.9,1.7,2.4,23.2,109.0,116.0,
2022-23,24,WAS,NBA,PF,30.0,0.0,728.0,10.6,21.7,0.488,2.0,6.0,0.337,8.6,15.7,0.545,0.534,2.9,3.9,0.759,1.3,7.3,8.6,2.3,0.7,0.8,2.4,2.6,26.1,106.0,117.0,
2022-23,24,LAL,NBA,PF,33.0,9.0,738.0,8.1,16.7,0.485,1.3,4.6,0.296,6.7,12.1,0.556,0.525,2.8,3.9,0.721,2.2,7.8,10.0,1.5,0.5,0.9,1.1,2.1,20.4,113.0,115.0,
2023-24,25,LAL,NBA,PF,68.0,39.0,1826.0,9.5,17.6,0.537,2.6,6.0,0.422,6.9,11.6,0.597,0.609,2.6,3.5,0.739,1.5,6.1,7.7,2.1,1.1,0.7,1.2,2.6,24.0,121.0,117.0,
2024-25,26,LAL,NBA,PF,59.0,57.0,1869.0,7.7,15.2,0.509,2.7,6.5,0.413,5.0,8.7,0.581,0.597,2.3,3.0,0.77,2.1,5.7,7.8,2.2,1.2,0.7,1.3,2.8,20.4,123.0,117.0,
2025-26,27,LAL,NBA,PF,14.0,14.0,475.0,8.3,14.7,0.566,2.6,5.5,0.481,5.7,9.2,0.615,0.655,2.2,3.0,0.733,1.1,4.2,5.4,1.7,0.9,0.3,1.6,2.6,21.4,126.0,120.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,351.0,237.0,9820.0,8.6,17.3,0.499,2.0,5.1,0.387,6.7,12.2,0.545,0.555,2.8,3.7,0.763,1.7,6.5,8.2,2.2,1.1,0.5,1.5,2.8,22.0,114.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,177.0,118.0,4912.0,8.8,18.3,0.479,1.5,4.2,0.356,7.3,14.1,0.516,0.52,3.2,4.1,0.776,1.6,7.0,8.6,2.4,1.1,0.3,1.8,3.1,22.2,109.0,116.0,
LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),,174.0,119.0,4908.0,8.5,16.3,0.521,2.4,5.9,0.409,6.1,10.3,0.586,0.596,2.5,3.3,0.746,1.8,6.0,7.8,2.0,1.0,0.7,1.3,2.6,21.9,121.0,117.0,
