"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,23.0,POR,NBA,38:26,8.0,15.0,6.0,9.0,6.0,8.0,8.0,8.0,4.0,8.0,10.0,6.0,3.0,2.0,3.0,5.0,25.0,22.3
2009-10,24.0,POR,NBA,37:50,9.0,14.0,5.0,10.0,4.0,8.0,10.0,10.0,3.0,6.0,7.0,9.0,4.0,2.0,4.0,5.0,25.0,19.1
2010-11,25.0,POR,NBA,44:22,9.0,16.0,6.0,10.0,6.0,9.0,8.0,9.0,3.0,6.0,7.0,8.0,5.0,1.0,5.0,6.0,26.0,25.8
2011-12,26.0,DEN,NBA,36:35,9.0,13.0,5.0,7.0,4.0,8.0,3.0,6.0,1.0,5.0,6.0,8.0,4.0,1.0,4.0,4.0,23.0,22.1
Career,,,,44:22,9.0,16.0,6.0,10.0,6.0,9.0,10.0,10.0,4.0,8.0,10.0,9.0,5.0,2.0,5.0,6.0,26.0,25.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,POR,NBA,44:22,9.0,16.0,6.0,10.0,6.0,9.0,10.0,10.0,4.0,8.0,10.0,9.0,5.0,2.0,5.0,6.0,26.0,25.8
1 Season,,DEN,NBA,36:35,9.0,13.0,5.0,7.0,4.0,8.0,3.0,6.0,1.0,5.0,6.0,8.0,4.0,1.0,4.0,4.0,23.0,22.1
