Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2003-04,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2004-05,24,SEA,NBA,C,82,4,1396,190,354,.537,0,3,.000,190,351,.541,.537,83,118,.703,156,220,376,32,34,50,62,252,463,0,
2005-06,25,SEA,NBA,PF,66,27,1448,207,394,.525,0,3,.000,207,391,.529,.525,79,113,.699,143,225,368,74,21,35,77,213,493,0,
2006-07,26,SEA,NBA,C,82,56,2378,318,636,.500,0,2,.000,318,634,.502,.500,154,199,.774,229,437,666,82,48,66,123,289,790,0,
2007-08,27,SEA,NBA,PF,78,35,2223,322,641,.502,0,2,.000,322,639,.504,.502,123,167,.737,254,476,730,113,47,60,118,250,767,0,
2008-09,28,OKC,NBA,C,71,40,1831,243,428,.568,0,2,.000,243,426,.570,.568,98,136,.721,181,308,489,66,51,50,73,239,584,0,
2009-10,29,OKC,NBA,C,75,5,1557,182,309,.589,1,4,.250,181,305,.593,.591,74,107,.692,152,232,384,38,37,48,63,230,439,0,
2010-11,30,OKC,NBA,C,71,2,1524,137,242,.566,0,0,,137,242,.566,.566,55,73,.753,119,197,316,69,42,31,55,210,329,0,
2011-12,31,OKC,NBA,PF,63,0,1307,120,201,.597,0,1,.000,120,200,.600,.597,44,62,.710,119,155,274,82,33,28,61,153,284,0,
2012-13,32,OKC,NBA,C,81,2,1583,176,296,.595,0,4,.000,176,292,.603,.595,60,78,.769,123,210,333,121,51,30,69,197,412,0,
2013-14,33,OKC,NBA,PF,81,0,1353,134,241,.556,4,17,.235,130,224,.580,.564,66,93,.710,116,177,293,104,30,28,71,187,338,0,
2014-15,34,OKC,NBA,PF,66,2,1101,106,253,.419,16,60,.267,90,193,.466,.451,45,65,.692,90,160,250,90,35,25,45,156,273,0,
2015-16,35,OKC,NBA,PF,59,4,699,50,109,.459,0,2,.000,50,107,.467,.459,23,33,.697,68,103,171,52,15,16,50,107,123,0,
2016-17,36,OKC,NBA,PF,20,0,128,14,23,.609,0,1,.000,14,22,.636,.609,5,8,.625,9,22,31,12,2,2,4,17,33,0,
2017-18,37,OKC,NBA,PF,15,0,75,13,19,.684,0,0,,13,19,.684,.684,5,13,.385,7,13,20,4,0,0,7,7,31,0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,910,177,18603,2212,4146,.534,21,101,.208,2191,4045,.542,.536,914,1265,.723,1766,2935,4701,939,446,469,878,2507,5359,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,16,1676,199,374,.534,2,9,.208,197,364,.542,.536,82,114,.723,159,264,424,85,40,42,79,226,483,0,
