Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2022-23,20,GSW,NBA,PG,12.0,0.0,62.0,7.0,20.0,0.35,3.0,9.0,0.333,4.0,11.0,0.364,0.425,6.0,6.0,1.0,3.0,9.0,12.0,6.0,1.0,1.0,16.0,10.0,23.0,0.0,
2023-24,21,2TM,NBA,PG,13.0,0.0,78.0,14.0,27.0,0.519,3.0,4.0,0.75,11.0,23.0,0.478,0.574,13.0,17.0,0.765,2.0,11.0,13.0,14.0,10.0,3.0,8.0,8.0,44.0,0.0,
2023-24,21,WAS,NBA,PG,10.0,0.0,66.0,13.0,25.0,0.52,2.0,3.0,0.667,11.0,22.0,0.5,0.56,13.0,17.0,0.765,2.0,9.0,11.0,11.0,8.0,3.0,7.0,7.0,41.0,0.0,
2023-24,21,MIL,NBA,PG,3.0,0.0,12.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,
2024-25,22,MIL,NBA,PG,56.0,19.0,820.0,132.0,271.0,0.487,49.0,120.0,0.408,83.0,151.0,0.55,0.577,36.0,45.0,0.8,21.0,87.0,108.0,104.0,42.0,17.0,53.0,88.0,349.0,0.0,
2025-26,23,MIL,NBA,PG,22.0,21.0,712.0,150.0,312.0,0.481,53.0,131.0,0.405,97.0,181.0,0.536,0.566,37.0,48.0,0.771,18.0,70.0,88.0,128.0,35.0,8.0,59.0,59.0,390.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,103.0,40.0,1672.0,303.0,630.0,0.481,108.0,264.0,0.409,195.0,366.0,0.533,0.567,92.0,116.0,0.793,44.0,177.0,221.0,252.0,88.0,29.0,136.0,165.0,806.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,32.0,1331.0,241.0,502.0,0.481,86.0,210.0,0.409,155.0,291.0,0.533,0.567,73.0,92.0,0.793,35.0,141.0,176.0,201.0,70.0,23.0,108.0,131.0,642.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,81.0,40.0,1544.0,283.0,585.0,0.484,103.0,252.0,0.409,180.0,333.0,0.541,0.572,73.0,93.0,0.785,39.0,159.0,198.0,235.0,79.0,25.0,113.0,148.0,742.0,0.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,12.0,0.0,62.0,7.0,20.0,0.35,3.0,9.0,0.333,4.0,11.0,0.364,0.425,6.0,6.0,1.0,3.0,9.0,12.0,6.0,1.0,1.0,16.0,10.0,23.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,10.0,0.0,66.0,13.0,25.0,0.52,2.0,3.0,0.667,11.0,22.0,0.5,0.56,13.0,17.0,0.765,2.0,9.0,11.0,11.0,8.0,3.0,7.0,7.0,41.0,0.0,
