Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,22,MIL,NBA,PG,3,1,10.0,1.3,4.3,0.308,0.7,2.3,0.286,0.7,2.0,0.333,0.385,0.0,0.0,0.3,0.3,0.7,1.3,0.3,0.0,0.0,1.3,3.3,
1 Yr,1 Yr,1 Yr,1 Yr,,3,1,10.0,1.3,4.3,0.308,0.7,2.3,0.286,0.7,2.0,0.333,0.385,0.0,0.0,0.3,0.3,0.7,1.3,0.3,0.0,0.0,1.3,3.3,
