Season,Team,Lg,Salary
2022-23,Golden State Warriors,NBA,"$1,017,781"
2023-24,Washington Wizards,NBA,"$1,719,864"
2023-24,Milwaukee Bucks,NBA,(TW)
2024-25,Washington Wizards,NBA,"$600,000"
2024-25,Milwaukee Bucks,NBA,"$491,887"
2024-25,Milwaukee Bucks,NBA,(TW)
Career,(may be incomplete),,"$3,829,532"
