Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2024-25,22,MIL,NBA,PG,3,1,30,6.7,21.6,0.308,3.3,11.6,0.286,3.3,10.0,0.333,0.385,0.0,0.0,1.7,1.7,3.3,6.7,1.7,0.0,0.0,6.7,16.6,100,122,
1 Yr,1 Yr,1 Yr,1 Yr,,3,1,30,6.7,21.6,0.308,3.3,11.6,0.286,3.3,10.0,0.333,0.385,0.0,0.0,1.7,1.7,3.3,6.7,1.7,0.0,0.0,6.7,16.6,100,122,
