Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,27,NOP,NBA,C,1,0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,
