Season,Team,Lg,Salary
2020-21,New York Knicks,NBA,"$2,105,520"
2021-22,New York Knicks,NBA,"$2,210,640"
2022-23,New York Knicks,NBA,"$2,316,240"
2023-24,Toronto Raptors,NBA,"$4,171,548"
2024-25,Toronto Raptors,NBA,"$32,500,000"
Career,(may be incomplete),,"$43,303,948"
