Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,23,TOR,NBA,C,27,4,255,3.2,8.2,0.397,0.0,0.0,3.2,8.2,0.397,0.397,2.3,3.8,0.593,2.5,5.5,8.0,0.3,1.7,0.6,1.4,6.5,8.8,
2005-06,24,TOR,NBA,C,42,25,590,3.2,7.5,0.431,0.0,0.0,3.2,7.5,0.431,0.431,2.5,3.5,0.719,3.3,5.6,8.9,0.5,1.3,1.2,1.8,7.2,9.0,
2006-07,25,TOR,NBA,C,7,0,34,3.2,9.5,0.333,0.0,0.0,3.2,9.5,0.333,0.333,4.2,6.4,0.667,6.4,5.3,11.6,2.1,1.1,1.1,1.1,2.1,10.6,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,76,29,879,3.2,7.8,0.416,0.0,0.0,3.2,7.8,0.416,0.416,2.5,3.7,0.678,3.2,5.6,8.8,0.5,1.4,1.0,1.7,6.8,9.0,
