"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2007-08,27,ORL,NBA,SG,10.0,0.0,293.0,0.368,18.4,0.338,0.176,0.044,0.029,0.088,0.662,0.435,0.583,0.333,0.0,0.333,0.333,0.3,1.0,0.0,0.0,0.622,0.321,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,SAS,NBA,SF,8.0,0.0,55.0,0.2,15.1,0.4,0.3,0.1,0.0,0.0,0.6,0.25,0.333,0.0,,,0.167,1.0,1.0,0.0,0.0,0.167,0.0,0.0,0.0,
2010-11,30,CHI,NBA,SG,16.0,16.0,307.0,0.406,21.7,0.145,0.087,0.014,0.014,0.029,0.855,0.3,0.5,0.0,0.0,0.0,0.424,1.0,1.0,0.0,0.0,0.525,0.323,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,BRK,NBA,SG,2.0,0.0,23.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,36.0,16.0,678.0,0.372,19.3,0.25,0.142,0.034,0.02,0.054,0.75,0.378,0.524,0.2,0.0,0.25,0.369,0.5,1.0,0.0,0.0,0.55,0.311,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,36.0,1544.0,0.372,19.3,0.25,0.142,0.034,0.02,0.054,0.75,0.378,0.524,0.2,0.0,0.25,0.369,0.5,1.0,0.0,0.0,0.55,0.311,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,16.0,16.0,307.0,0.406,21.7,0.145,0.087,0.014,0.014,0.029,0.855,0.3,0.5,0.0,0.0,0.0,0.424,1.0,1.0,0.0,0.0,0.525,0.323,0.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,10.0,0.0,293.0,0.368,18.4,0.338,0.176,0.044,0.029,0.088,0.662,0.435,0.583,0.333,0.0,0.333,0.333,0.3,1.0,0.0,0.0,0.622,0.321,0.0,0.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,8.0,0.0,55.0,0.2,15.1,0.4,0.3,0.1,0.0,0.0,0.6,0.25,0.333,0.0,,,0.167,1.0,1.0,0.0,0.0,0.167,0.0,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,2.0,0.0,23.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,
