Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2008-09,19,GSW,NBA,PF,63.0,22.0,1129.0,16.9,0.506,0.009,0.327,12.4,22.6,17.5,6.8,1.8,4.5,14.0,21.7,0.4,1.2,1.6,0.069,-1.5,-0.8,-2.3,-0.1,
2009-10,20,GSW,NBA,C,33.0,8.0,749.0,18.7,0.521,0.016,0.44,10.7,21.4,16.0,8.5,1.8,4.9,11.7,23.9,0.7,0.8,1.5,0.098,-0.2,-0.3,-0.6,0.3,
2010-11,21,2TM,NBA,C,40.0,3.0,590.0,16.2,0.505,0.015,0.326,8.0,22.7,15.2,9.8,1.9,3.1,14.9,25.8,-0.2,0.6,0.5,0.038,-1.8,-0.4,-2.2,0.0,
2010-11,21,NYK,NBA,PF,17.0,0.0,127.0,7.6,0.348,0.089,0.267,9.8,26.3,18.0,8.1,1.6,4.6,16.6,21.1,-0.4,0.2,-0.2,-0.074,-5.9,-0.7,-6.5,-0.1,
2010-11,21,MIN,NBA,C,23.0,3.0,463.0,18.5,0.537,0.0,0.338,7.5,21.7,14.4,10.3,1.9,2.6,14.6,27.1,0.2,0.5,0.7,0.069,-0.7,-0.3,-1.0,0.1,
2011-12,22,MIN,NBA,PF,34.0,5.0,517.0,17.6,0.532,0.005,0.42,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,0.099,-1.4,0.6,-0.8,0.2,
2012-13,23,DEN,NBA,PF,39.0,0.0,329.0,15.6,0.534,0.07,0.395,10.1,22.1,16.2,5.5,2.9,5.0,21.7,22.5,-0.1,0.6,0.5,0.073,-3.6,0.7,-2.9,-0.1,
2013-14,24,DEN,NBA,PF,43.0,5.0,527.0,12.2,0.499,0.347,0.392,4.1,21.0,12.5,9.1,2.4,2.7,15.9,19.8,-0.1,0.7,0.6,0.055,-2.3,1.5,-0.8,0.2,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,252.0,43.0,3841.0,16.5,0.514,0.056,0.376,9.6,21.4,15.5,7.8,1.9,4.2,14.6,22.8,1.2,4.6,5.8,0.072,-1.6,0.0,-1.6,0.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,14.0,1250.0,16.5,0.514,0.056,0.376,9.6,21.4,15.5,7.8,1.9,4.2,14.6,22.8,0.4,1.5,1.9,0.072,-1.6,0.0,-1.6,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,96.0,30.0,1878.0,17.6,0.512,0.012,0.374,11.7,22.1,16.9,7.5,1.8,4.7,13.0,22.6,1.1,2.0,3.1,0.08,-1.0,-0.6,-1.6,0.2,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,82.0,5.0,856.0,13.5,0.513,0.238,0.393,6.4,21.4,13.9,7.7,2.6,3.5,18.3,20.8,-0.3,1.4,1.1,0.062,-2.8,1.2,-1.6,0.1,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,57.0,8.0,980.0,18.0,0.534,0.002,0.377,8.3,19.5,13.7,8.3,1.6,3.8,14.5,25.4,0.7,1.1,1.7,0.085,-1.1,0.2,-0.9,0.3,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,17.0,0.0,127.0,7.6,0.348,0.089,0.267,9.8,26.3,18.0,8.1,1.6,4.6,16.6,21.1,-0.4,0.2,-0.2,-0.074,-5.9,-0.7,-6.5,-0.1,
