Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,19,GSW,NBA,PF,63.0,22.0,1129.0,8.6,18.7,0.462,0.0,0.2,0.0,8.6,18.5,0.466,0.462,4.4,6.1,0.716,5.5,10.2,15.7,2.1,1.8,3.2,3.5,6.1,21.6,102.0,108.0,
2009-10,20,GSW,NBA,C,33.0,8.0,749.0,8.7,19.7,0.443,0.1,0.3,0.2,8.7,19.4,0.447,0.445,7.0,8.7,0.801,4.7,9.1,13.7,2.7,1.8,3.3,3.1,5.9,24.5,106.0,107.0,
2010-11,21,2TM,NBA,C,40.0,3.0,590.0,10.4,22.3,0.466,0.1,0.3,0.25,10.3,22.0,0.469,0.468,4.9,7.3,0.674,3.6,9.9,13.5,2.8,1.9,2.0,4.5,5.2,25.8,97.0,107.0,
2010-11,21,NYK,NBA,PF,17.0,0.0,127.0,5.5,17.8,0.311,0.4,1.6,0.25,5.1,16.2,0.317,0.322,2.4,4.7,0.5,4.3,11.5,15.8,2.8,1.6,3.2,4.0,5.9,13.8,76.0,105.0,
2010-11,21,MIN,NBA,C,23.0,3.0,463.0,11.7,23.5,0.498,0.0,0.0,,11.7,23.5,0.498,0.498,5.6,8.0,0.703,3.4,9.5,12.9,2.8,1.9,1.7,4.6,5.1,29.0,101.0,108.0,
2011-12,22,MIN,NBA,PF,34.0,5.0,517.0,9.4,19.9,0.47,0.0,0.1,0.0,9.4,19.8,0.472,0.47,6.4,8.4,0.762,4.2,8.1,12.2,1.9,1.3,3.5,4.0,5.6,25.1,102.0,103.0,
2012-13,23,DEN,NBA,PF,39.0,0.0,329.0,8.6,17.5,0.491,0.0,1.2,0.0,8.6,16.3,0.528,0.491,4.8,6.9,0.689,4.5,10.1,14.6,1.8,2.9,3.2,5.7,6.3,21.9,94.0,99.0,
2013-14,24,DEN,NBA,PF,43.0,5.0,527.0,6.3,16.3,0.386,1.7,5.7,0.295,4.6,10.7,0.435,0.438,4.8,6.4,0.754,1.9,9.5,11.3,3.0,2.4,1.8,3.6,5.9,19.1,96.0,104.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,252.0,43.0,3841.0,8.7,19.2,0.453,0.3,1.1,0.241,8.4,18.1,0.466,0.46,5.3,7.2,0.74,4.3,9.5,13.8,2.4,1.9,2.9,3.8,5.9,23.0,101.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,96.0,30.0,1878.0,8.7,19.1,0.454,0.0,0.2,0.111,8.6,18.9,0.458,0.455,5.4,7.1,0.758,5.2,9.7,14.9,2.3,1.8,3.2,3.3,6.0,22.8,104.0,108.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,82.0,5.0,856.0,7.2,16.8,0.428,1.0,4.0,0.261,6.1,12.8,0.48,0.459,4.8,6.6,0.728,2.8,9.7,12.6,2.5,2.6,2.3,4.4,6.1,20.2,95.0,102.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,57.0,8.0,980.0,10.5,21.6,0.484,0.0,0.1,0.0,10.5,21.6,0.486,0.484,6.0,8.2,0.734,3.8,8.7,12.6,2.3,1.6,2.6,4.3,5.3,27.0,102.0,105.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,17.0,0.0,127.0,5.5,17.8,0.311,0.4,1.6,0.25,5.1,16.2,0.317,0.322,2.4,4.7,0.5,4.3,11.5,15.8,2.8,1.6,3.2,4.0,5.9,13.8,76.0,105.0,
