"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2004-05,19,SEA,NBA,C,16,0,72,.455,.455,.455,.556,.501,.818,.000,102,97,94,73,95,252,0,-0.6,-0.8,
2005-06,20,SEA,NBA,C,47,20,987,.515,.515,.515,.582,.536,.378,.000,113,108,105,78,100,113,0,11.8,0.0,
2006-07,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2007-08,22,SEA,NBA,C,8,4,98,.353,.353,.353,1.000,.391,.118,.000,77,73,71,132,72,38,0,-4.9,-5.3,
2008-09,23,OKC,NBA,C,26,10,343,.521,.521,.521,.750,.551,.225,.000,114,107,104,97,101,74,0,3.0,1.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,97,34,1500,.506,.506,.506,.610,.531,.347,.000,111,106,103,81,99,106,0,9.3,-5.1,
