Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2004-05,19,SEA,NBA,C,16,0,72,5,11,.455,0,0,5,11,.455,.455,5,9,.556,1,4,5,2,1,7,4,16,15,0,
2005-06,20,SEA,NBA,C,47,20,987,124,241,.515,0,0,124,241,.515,.515,53,91,.582,94,170,264,8,15,56,49,142,301,0,
2006-07,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2007-08,22,SEA,NBA,C,8,4,98,6,17,.353,0,0,6,17,.353,.353,2,2,1.000,6,12,18,1,5,6,10,16,14,0,
2008-09,23,OKC,NBA,C,26,10,343,37,71,.521,0,0,37,71,.521,.521,12,16,.750,21,68,89,9,5,17,8,50,86,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,97,34,1500,172,340,.506,0,0,172,340,.506,.506,72,118,.610,122,254,376,20,26,86,71,224,416,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,29,1268,145,287,.506,0,0,145,287,.506,.506,61,100,.610,103,215,318,17,22,73,60,189,352,0,
