Highlight,Unnamed: 1,In Stathead
"Career high, Points",19.0,View full stats from top 20 games
"Career high, Rebounds",16.0,View full stats from top 20 games
"Career high, Assists",8.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",20.4,View full stats from top 20 games
