Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2021-22,21,OKC,NBA,C,49.0,36.0,1087.0,11.7,0.526,0.509,0.167,7.0,19.1,13.0,6.7,1.3,1.3,10.1,15.4,0.4,1.0,1.5,0.066,-1.9,-0.4,-2.2,-0.1,
2022-23,22,OKC,NBA,PF,43.0,20.0,814.0,13.0,0.548,0.448,0.169,9.2,14.7,11.9,7.0,1.4,1.2,6.7,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1,
2023-24,23,NOP,NBA,PF,39.0,1.0,334.0,11.8,0.564,0.411,0.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0.0,
2024-25,24,NOP,NBA,PF,66.0,9.0,1239.0,12.9,0.563,0.473,0.159,9.3,18.4,13.7,9.9,1.5,0.5,12.1,14.4,1.3,0.5,1.7,0.067,-0.9,-1.6,-2.5,-0.2,
2025-26,25,IND,NBA,PF,16.0,3.0,296.0,9.0,0.452,0.392,0.177,10.5,20.3,15.2,5.7,1.1,0.3,10.5,13.3,-0.1,0.3,0.2,0.034,-3.5,-1.7,-5.3,-0.2,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,213.0,69.0,3770.0,12.2,0.541,0.467,0.166,8.6,17.9,13.1,7.9,1.4,0.9,10.3,14.7,2.9,3.0,5.9,0.075,-1.5,-0.9,-2.4,-0.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1451.0,12.2,0.541,0.467,0.166,8.6,17.9,13.1,7.9,1.4,0.9,10.3,14.7,1.1,1.2,2.3,0.075,-1.5,-0.9,-2.4,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,105.0,10.0,1573.0,12.7,0.563,0.459,0.161,9.0,18.2,13.5,9.6,1.5,0.7,12.4,14.6,1.4,0.9,2.3,0.071,-1.1,-1.3,-2.4,-0.2,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,92.0,56.0,1901.0,12.2,0.536,0.483,0.168,7.9,17.2,12.5,6.8,1.3,1.3,8.6,15.1,1.5,1.9,3.4,0.085,-1.4,-0.5,-1.9,0.1,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,16.0,3.0,296.0,9.0,0.452,0.392,0.177,10.5,20.3,15.2,5.7,1.1,0.3,10.5,13.3,-0.1,0.3,0.2,0.034,-3.5,-1.7,-5.3,-0.2,
