Season,Team,Lg,Salary
2021-22,Oklahoma City Thunder,NBA,"$2,000,000"
2022-23,Oklahoma City Thunder,NBA,"$2,000,000"
2023-24,Houston Rockets,NBA,"$1,900,000"
2023-24,New Orleans Pelicans,NBA,"$684,843"
2023-24,New Orleans Pelicans,NBA,(TW)
2024-25,New Orleans Pelicans,NBA,"$2,196,970"
Career,(may be incomplete),,"$8,781,813"
