"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2000-01,20,ATL,NBA,SF,78,21,1313,0,14,86,0,0,-6.8,-1.4,41,32,54,8,36,,135,8,31,
2001-02,21,ATL,NBA,SF,72,46,1727,0,26,73,1,0,-2.0,5.0,41,36,84,7,43,,171,7,31,
2002-03,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2003-04,23,NYK,NBA,SF,21,1,287,0,15,83,2,0,-6.0,-4.7,6,7,14,0,13,,23,1,7,
2004-05,24,DEN,NBA,SG,71,40,1232,0,81,19,0,0,6.9,6.9,33,15,59,9,48,,159,10,20,
2005-06,25,DEN,NBA,SG,58,21,924,0,51,42,7,0,-2.1,-3.0,18,11,51,6,17,3,120,7,19,
2006-07,26,DEN,NBA,SF,39,7,419,1,28,66,5,0,-5.1,-7.8,11,6,24,3,10,1,42,1,8,
2007-08,27,SAS,NBA,SF,5,0,28,0,26,69,6,0,-4.0,-9.5,0,0,3,0,1,0,2,0,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,344,136,5930,0,38,60,2,0,-1.7,1.3,150,107,289,33,168,4,652,34,116,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,32,1414,0,38,60,2,0,-1.7,1.3,36,26,69,8,40,,155,8,28,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,168,68,2575,0,61,35,3,0,1.7,1.0,62,32,134,18,75,4,321,18,47,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,150,67,3040,0,21,78,1,0,-4.1,2.2,82,68,138,15,79,,306,15,62,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,21,1,287,0,15,83,2,0,-6.0,-4.7,6,7,14,0,13,,23,1,7,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5,0,28,0,26,69,6,0,-4.0,-9.5,0,0,3,0,1,0,2,0,0,
