Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,18,PHO,NBA,C,21.0,0.0,10.7,2.0,4.2,0.489,0.0,0.2,0.0,2.0,4.0,0.512,0.489,0.5,0.6,0.769,0.4,1.7,2.1,0.4,0.1,0.1,0.7,1.3,4.6,
2004-05,19,2TM,NBA,C,37.0,0.0,10.3,1.3,3.6,0.371,0.1,0.1,0.5,1.3,3.5,0.367,0.379,0.4,0.6,0.682,0.6,1.8,2.4,0.3,0.1,0.2,0.5,1.4,3.1,
2004-05,19,PHO,NBA,C,16.0,0.0,7.4,1.1,3.1,0.347,0.1,0.2,0.667,0.9,2.9,0.326,0.367,0.5,0.8,0.667,0.6,1.4,2.0,0.1,0.1,0.1,0.6,1.3,2.8,
2004-05,19,NOH,NBA,C,21.0,0.0,12.4,1.5,4.0,0.386,0.0,0.0,0.0,1.5,3.9,0.39,0.386,0.3,0.5,0.7,0.7,2.0,2.7,0.5,0.2,0.2,0.3,1.5,3.4,
2005-06,20,2TM,NBA,C,6.0,0.0,4.7,0.3,1.8,0.182,0.0,0.0,,0.3,1.8,0.182,0.182,0.0,0.3,0.0,0.7,0.8,1.5,0.3,0.0,0.0,0.5,0.3,0.7,
2005-06,20,NOK,NBA,C,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.5,1.5,2.0,1.0,0.0,0.0,0.5,1.0,0.0,
2005-06,20,HOU,NBA,C,4.0,0.0,3.0,0.5,1.8,0.286,0.0,0.0,,0.5,1.8,0.286,0.286,0.0,0.5,0.0,0.8,0.5,1.3,0.0,0.0,0.0,0.5,0.0,1.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,64.0,0.0,9.9,1.5,3.6,0.407,0.0,0.1,0.25,1.4,3.5,0.413,0.411,0.4,0.6,0.676,0.6,1.6,2.2,0.3,0.1,0.2,0.5,1.3,3.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,37.0,0.0,9.3,1.6,3.7,0.438,0.1,0.2,0.286,1.6,3.5,0.446,0.445,0.5,0.7,0.72,0.5,1.6,2.1,0.3,0.1,0.1,0.7,1.3,3.8,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,23.0,0.0,12.0,1.4,3.8,0.368,0.0,0.0,0.0,1.4,3.7,0.372,0.368,0.3,0.4,0.7,0.7,2.0,2.7,0.5,0.2,0.2,0.3,1.4,3.1,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,4.0,0.0,3.0,0.5,1.8,0.286,0.0,0.0,,0.5,1.8,0.286,0.286,0.0,0.5,0.0,0.8,0.5,1.3,0.0,0.0,0.0,0.5,0.0,1.0,
