Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,MIN,,WAS,"W, 120-109",*,33,11,19,0.579,1,4,0.25,9,13,0.692,2,8,10,6,0,0,1,1,32,28.1,0
2025-11-17,MIN,,DAL,"W, 120-96",*,27,4,16,0.25,1,5,0.2,3,5,0.6,1,5,6,4,1,0,1,3,12,5.4,21
2025-11-15,MIN,,DEN,"L, 112-123",*,38,9,17,0.529,1,5,0.2,7,7,1.0,1,5,6,8,2,0,2,4,26,23.9,-4
2025-11-14,MIN,,SAC,"W, 124-110",*,32,9,16,0.563,2,4,0.5,6,9,0.667,3,8,11,5,1,0,2,2,26,23.4,20
2025-11-10,MIN,@,UTA,"W, 120-113",*,34,7,16,0.438,1,4,0.25,12,13,0.923,1,7,8,7,3,0,2,2,27,26.1,22
