Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2008-09,20,CHA,NBA,PF,31,4,182,25,69,.362,0,2,.000,25,67,.373,.362,20,28,.714,9,21,30,3,7,6,12,34,70,0,
2009-10,21,CHA,NBA,C,6,0,30,5,10,.500,0,0,,5,10,.500,.500,0,1,.000,1,3,4,0,1,1,2,5,10,0,
2010-11,22,2TM,NBA,C,34,2,340,59,133,.444,12,34,.353,47,99,.475,.489,13,18,.722,17,61,78,10,11,19,18,73,143,0,
2010-11,22,DAL,NBA,C,10,2,75,12,32,.375,3,7,.429,9,25,.360,.422,2,3,.667,5,12,17,2,3,5,1,13,29,0,
2010-11,22,TOR,NBA,C,24,0,265,47,101,.465,9,27,.333,38,74,.514,.510,11,15,.733,12,49,61,8,8,14,17,60,114,0,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,25,NOP,NBA,C,56,30,951,136,249,.546,0,1,.000,136,248,.548,.546,56,67,.836,94,183,277,40,23,46,63,187,328,0,
2014-15,26,NOP,NBA,C,68,8,957,181,329,.550,0,0,,181,329,.550,.550,81,99,.818,104,211,315,47,21,51,69,151,443,0,
2015-16,27,NOP,NBA,C,59,17,861,150,315,.476,0,1,.000,150,314,.478,.476,52,62,.839,75,194,269,31,19,36,54,134,352,0,
2016-17,28,NOP,NBA,C,39,15,584,89,178,.500,0,4,.000,89,174,.511,.500,29,40,.725,46,131,177,12,20,22,31,77,207,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,293,76,3905,645,1283,.503,12,42,.286,633,1241,.510,.507,251,315,.797,346,804,1150,143,102,181,249,661,1553,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,21,1093,181,359,.503,3,12,.286,177,347,.510,.507,70,88,.797,97,225,322,40,29,51,70,185,435,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,222,70,3353,556,1071,.519,0,6,.000,556,1065,.522,.519,218,268,.813,319,719,1038,130,83,155,217,549,1330,0,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,37,4,212,30,79,.380,0,2,.000,30,77,.390,.380,20,29,.690,10,24,34,3,8,7,14,39,80,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,24,0,265,47,101,.465,9,27,.333,38,74,.514,.510,11,15,.733,12,49,61,8,8,14,17,60,114,0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,10,2,75,12,32,.375,3,7,.429,9,25,.360,.422,2,3,.667,5,12,17,2,3,5,1,13,29,0,
