Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,22,DET,NBA,SF,42.0,5.0,435.0,6.7,15.0,0.449,2.5,6.0,0.426,4.2,9.0,0.465,0.534,1.4,2.2,0.647,0.6,5.1,5.7,3.1,1.3,1.8,2.7,3.2,17.4,100.0,101.0,
2003-04,23,DET,NBA,SF,82.0,80.0,2701.0,6.8,14.6,0.467,1.2,3.2,0.363,5.7,11.4,0.496,0.507,2.2,2.9,0.766,1.9,6.0,7.9,3.9,1.3,1.4,2.4,3.0,17.0,106.0,98.0,
2004-05,24,DET,NBA,SF,82.0,82.0,3039.0,8.5,17.4,0.487,0.9,2.5,0.341,7.6,14.9,0.512,0.511,4.0,5.0,0.807,2.4,5.5,7.9,4.5,1.0,1.3,2.4,2.9,21.8,114.0,104.0,"DPOY-7,DEF2"
2005-06,25,DET,NBA,SF,82.0,82.0,2898.0,8.7,19.1,0.455,1.2,3.5,0.35,7.5,15.6,0.479,0.487,3.5,4.5,0.765,2.0,4.6,6.6,3.6,1.2,0.7,1.7,1.8,22.1,110.0,106.0,"DPOY-13,DEF2"
2006-07,26,DET,NBA,SF,82.0,82.0,3001.0,8.4,18.3,0.46,1.5,3.8,0.386,6.9,14.4,0.48,0.501,3.2,4.1,0.768,2.6,5.2,7.9,4.2,0.9,1.0,1.8,2.1,21.5,113.0,107.0,"DPOY-11,DEF2"
2007-08,27,DET,NBA,SF,82.0,82.0,2694.0,8.6,19.2,0.448,1.1,3.0,0.363,7.5,16.2,0.463,0.476,3.8,4.9,0.768,2.2,5.9,8.1,5.5,0.9,0.7,1.9,1.8,22.0,112.0,106.0,"DPOY-10,DEF2"
2008-09,28,DET,NBA,SF,82.0,82.0,3057.0,8.3,18.5,0.45,1.0,2.6,0.397,7.3,15.9,0.458,0.477,3.4,4.4,0.778,2.3,6.3,8.6,4.6,0.8,0.9,1.8,1.9,21.1,110.0,110.0,
2009-10,29,DET,NBA,SF,49.0,49.0,1664.0,9.2,18.9,0.486,0.9,2.4,0.37,8.3,16.5,0.503,0.509,2.3,3.2,0.714,2.3,5.8,8.1,5.2,1.1,0.7,2.0,2.5,21.5,113.0,113.0,
2010-11,30,DET,NBA,SF,78.0,78.0,2562.0,9.9,21.0,0.473,0.7,2.1,0.347,9.2,19.0,0.486,0.49,2.5,3.5,0.702,1.6,5.3,6.9,4.5,0.6,0.9,1.7,1.9,23.1,108.0,115.0,
2011-12,31,DET,NBA,SF,63.0,63.0,2087.0,8.7,20.6,0.421,1.0,2.7,0.356,7.7,17.9,0.431,0.444,2.3,3.0,0.774,1.9,5.4,7.2,3.9,0.7,0.8,1.9,2.0,20.6,101.0,109.0,
