"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,UTA,NBA,PG,17.0,17.0,657.0,99.0,1.0,0.0,0.0,0.0,0.9,-1.7,34.0,22.0,24.0,4.0,35.0,5.0,326.0,9.0,20.0,
2007-08,23,UTA,NBA,PG,12.0,12.0,513.0,100.0,0.0,0.0,0.0,0.0,0.2,2.6,11.0,20.0,18.0,1.0,25.0,2.0,270.0,2.0,12.0,
2008-09,24,UTA,NBA,PG,5.0,5.0,211.0,99.0,2.0,0.0,0.0,0.0,-9.1,5.5,15.0,3.0,6.0,2.0,16.0,2.0,117.0,1.0,4.0,
2009-10,25,UTA,NBA,PG,10.0,10.0,398.0,97.0,3.0,0.0,0.0,0.0,-3.3,-10.7,16.0,6.0,13.0,5.0,42.0,5.0,222.0,8.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,BRK,NBA,PG,7.0,7.0,292.0,65.0,35.0,0.0,0.0,0.0,-1.0,-17.9,11.0,10.0,8.0,0.0,14.0,3.0,130.0,3.0,2.0,
2013-14,29,BRK,NBA,PG,12.0,12.0,428.0,100.0,0.0,0.0,0.0,0.0,4.1,22.0,17.0,8.0,8.0,2.0,15.0,4.0,171.0,5.0,10.0,
2014-15,30,BRK,NBA,PG,6.0,6.0,192.0,70.0,30.0,0.0,0.0,0.0,-12.8,-19.6,12.0,4.0,8.0,0.0,2.0,2.0,73.0,1.0,5.0,
2015-16,31,DAL,NBA,PG,3.0,3.0,49.0,0.0,100.0,0.0,0.0,0.0,-39.0,-24.0,5.0,1.0,2.0,1.0,0.0,0.0,18.0,0.0,1.0,
2016-17,32,CLE,NBA,PG,18.0,0.0,262.0,73.0,27.0,0.0,0.0,0.0,10.9,3.4,9.0,5.0,13.0,1.0,5.0,4.0,92.0,2.0,1.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,90.0,72.0,3002.0,90.0,10.0,0.0,0.0,0.0,-0.9,-0.9,130.0,79.0,100.0,16.0,154.0,27.0,1419.0,31.0,62.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,66.0,2735.0,90.0,10.0,0.0,0.0,0.0,-0.9,-0.9,118.0,72.0,91.0,15.0,140.0,25.0,1293.0,28.0,56.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,44.0,44.0,1779.0,99.0,1.0,0.0,0.0,0.0,-1.4,-1.6,76.0,51.0,61.0,12.0,118.0,14.0,935.0,20.0,43.0,
BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),,25.0,25.0,912.0,82.0,18.0,0.0,0.0,0.0,-1.1,0.5,40.0,22.0,24.0,2.0,31.0,9.0,374.0,9.0,17.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,18.0,0.0,262.0,73.0,27.0,0.0,0.0,0.0,10.9,3.4,9.0,5.0,13.0,1.0,5.0,4.0,92.0,2.0,1.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,3.0,3.0,49.0,0.0,100.0,0.0,0.0,0.0,-39.0,-24.0,5.0,1.0,2.0,1.0,0.0,0.0,18.0,0.0,1.0,
