"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,UTA,NBA,PG,17.0,17.0,657.0,0.452,0.484,0.333,0.487,0.79,0.535,0.3,0.211,99.0,100.0,93.0,98.0,105.0,99.0,92.0,99.0,
2007-08,23,UTA,NBA,PG,12.0,12.0,513.0,0.492,0.488,0.5,0.568,0.773,0.611,0.361,0.306,108.0,101.0,138.0,114.0,102.0,113.0,118.0,138.0,
2008-09,24,UTA,NBA,PG,5.0,5.0,211.0,0.414,0.444,0.36,0.479,0.829,0.574,0.586,0.357,90.0,92.0,98.0,96.0,108.0,105.0,192.0,159.0,
2009-10,25,UTA,NBA,PG,10.0,10.0,398.0,0.45,0.48,0.392,0.517,0.802,0.614,0.745,0.342,97.0,98.0,111.0,103.0,106.0,113.0,248.0,154.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,BRK,NBA,PG,7.0,7.0,292.0,0.425,0.444,0.395,0.505,0.822,0.572,0.425,0.406,94.0,92.0,110.0,102.0,109.0,107.0,157.0,167.0,
2013-14,29,BRK,NBA,PG,12.0,12.0,428.0,0.395,0.424,0.34,0.454,0.8,0.506,0.296,0.349,87.0,87.0,94.0,91.0,106.0,94.0,104.0,134.0,
2014-15,30,BRK,NBA,PG,6.0,6.0,192.0,0.391,0.372,0.423,0.471,0.857,0.493,0.101,0.377,87.0,77.0,121.0,95.0,114.0,92.0,37.0,140.0,
2015-16,31,DAL,NBA,PG,3.0,3.0,49.0,0.333,0.273,0.429,0.417,,0.417,0.0,0.389,74.0,56.0,121.0,83.0,,77.0,0.0,137.0,
2016-17,32,CLE,NBA,PG,18.0,0.0,262.0,0.438,0.485,0.387,0.531,0.909,0.567,0.172,0.484,96.0,96.0,108.0,103.0,118.0,103.0,64.0,153.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,90.0,72.0,3002.0,0.438,0.46,0.393,0.502,0.803,0.56,0.377,0.323,96.0,95.0,110.0,101.0,106.0,104.0,126.0,135.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,44.0,44.0,1779.0,0.458,0.48,0.402,0.515,0.796,0.579,0.445,0.281,100.0,99.0,112.0,103.0,105.0,107.0,144.0,128.0,
BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),,25.0,25.0,912.0,0.404,0.42,0.377,0.474,0.814,0.526,0.297,0.373,89.0,86.0,106.0,95.0,108.0,98.0,107.0,146.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,18.0,0.0,262.0,0.438,0.485,0.387,0.531,0.909,0.567,0.172,0.484,96.0,96.0,108.0,103.0,118.0,103.0,64.0,153.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,3.0,3.0,49.0,0.333,0.273,0.429,0.417,,0.417,0.0,0.389,74.0,56.0,121.0,83.0,,77.0,0.0,137.0,
