Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,23,ATL,NBA,PF,7,0,4.1,0.3,1.4,0.2,0.0,0.0,0.3,1.4,0.2,0.2,0.0,0.3,0.0,0.6,0.6,1.1,0.1,0.1,0.4,0.0,0.4,0.6,
2008-09,24,ATL,NBA,C,9,1,8.6,0.7,1.3,0.5,0.0,0.0,0.7,1.3,0.5,0.5,0.2,0.2,1.0,1.0,0.8,1.8,0.2,0.1,0.0,0.1,1.0,1.6,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,16,1,6.6,0.5,1.4,0.364,0.0,0.0,0.5,1.4,0.364,0.364,0.1,0.3,0.5,0.8,0.7,1.5,0.2,0.1,0.2,0.1,0.8,1.1,
