"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2010-11,19.0,LOUISVILLE,17,96,14,41,7,17,3,5,1,7,14,13,1,13,17,38,0.341,0.412,0.6,5.6,2.2,0.4,0.8
2011-12,20.0,LOUISVILLE,39,837,149,419,41,134,110,144,27,98,76,87,1,90,110,449,0.356,0.306,0.764,21.5,11.5,2.5,1.9
2012-13,21.0,LOUISVILLE,40,1211,232,560,62,189,222,276,41,132,116,83,2,108,102,748,0.414,0.328,0.804,30.3,18.7,3.3,2.9
2013-14,22.0,LOUISVILLE,37,1084,225,481,70,181,153,217,29,122,172,74,4,105,92,673,0.468,0.387,0.705,29.3,18.2,3.3,4.6
Career,,,133,3228,620,1501,180,521,488,642,98,359,378,257,8,316,321,1908,0.413,0.345,0.76,24.3,14.3,2.7,2.8
