"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2020-21,22,MEM,NBA,PF,59.0,12.0,1085.0,0.559,9.8,0.783,0.348,0.254,0.157,0.023,0.217,0.62,0.731,0.526,0.574,0.286,0.338,0.828,1.0,0.104,26.0,0.523,0.353,1.0,0.0,
2021-22,23,MEM,NBA,PF,53.0,2.0,701.0,0.454,9.5,0.773,0.389,0.245,0.106,0.032,0.227,0.527,0.595,0.472,0.478,0.286,0.204,0.67,0.8,0.093,16.0,0.265,0.308,0.0,0.0,
2022-23,24,MEM,NBA,C,61.0,29.0,1180.0,0.614,5.5,0.951,0.516,0.31,0.111,0.013,0.049,0.632,0.753,0.516,0.441,0.25,0.267,0.712,1.0,0.095,24.0,0.533,0.125,0.0,0.0,
2023-24,25,2TM,NBA,C,54.0,15.0,974.0,0.434,11.2,0.71,0.337,0.294,0.061,0.018,0.29,0.51,0.617,0.415,0.412,0.4,0.247,0.812,1.0,0.065,16.0,0.617,0.18,0.0,0.0,
2023-24,25,MEM,NBA,C,34.0,13.0,700.0,0.408,9.4,0.751,0.38,0.286,0.066,0.019,0.249,0.469,0.568,0.361,0.429,0.25,0.226,0.813,1.0,0.07,13.0,0.604,0.156,0.0,0.0,
2023-24,25,BOS,NBA,PF,20.0,2.0,274.0,0.515,13.1,0.576,0.197,0.318,0.045,0.015,0.424,0.684,0.923,0.571,0.333,1.0,0.286,0.808,1.0,0.045,3.0,0.643,0.222,0.0,0.0,
2024-25,26,BOS,NBA,C,33.0,2.0,231.0,0.245,17.2,0.396,0.094,0.264,0.038,0.0,0.604,0.381,0.8,0.214,0.5,,0.156,0.375,1.0,0.0,0.0,0.344,0.091,0.0,0.0,
2025-26,27,BOS,NBA,C,9.0,1.0,95.0,0.481,14.5,0.519,0.185,0.296,0.037,0.0,0.481,0.714,0.8,0.625,1.0,,0.231,0.7,1.0,0.0,0.0,0.231,0.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,269.0,61.0,4266.0,0.508,11.3,0.784,0.381,0.278,0.105,0.019,0.216,0.579,0.691,0.476,0.5,0.304,0.251,0.75,0.969,0.083,82.0,0.467,0.227,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,1300.0,0.508,11.3,0.784,0.381,0.278,0.105,0.019,0.216,0.579,0.691,0.476,0.5,0.304,0.251,0.75,0.969,0.083,25.0,0.467,0.227,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),,207.0,56.0,3666.0,0.522,8.5,0.824,0.413,0.276,0.114,0.021,0.176,0.577,0.681,0.477,0.5,0.273,0.264,0.754,0.958,0.092,79.0,0.478,0.253,1.0,0.0,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,62.0,5.0,600.0,0.411,14.9,0.5,0.158,0.295,0.041,0.007,0.5,0.603,0.87,0.465,0.5,1.0,0.219,0.705,1.0,0.021,3.0,0.438,0.156,0.0,0.0,
