0
2019-20 NBA 10.6 (3rd)
2020-21 NBA 11.2 (2nd)
2021-22 NBA 9.3 (4th)
2022-23 NBA 10.6 (7th)
2024-25 NBA 8.4 (4th)
Active 9.2 (3rd)
Career 9.2 (6th)
Career NBA 9.2 (6th)
Career Playoffs 8.7 (14th)
Career NBA Playoffs 8.7 (14th)
