"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2022-23,25,DEN,NBA,FIN,MIA,W (4-1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-24,26,MIA,NBA,EC1,BOS,L (1-4),2.0,9.0,6.0,2.5,0.5,0.0,0.0,5.0,7.0,0.714,0.0,2.0,0.0,5.0,5.0,1.0,0.714,2.0,3.0,0.667,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,12.0,
2024-25,27,IND,NBA,EC1,MIL,W (4-1),5.0,9.8,1.8,2.0,0.6,0.4,0.4,2.0,5.0,0.4,2.0,4.0,0.5,0.0,1.0,0.0,0.6,3.0,4.0,0.75,4.0,6.0,10.0,3.0,2.0,2.0,4.0,5.0,9.0,
2024-25,27,IND,NBA,ECS,CLE,W (4-1),5.0,10.2,3.6,1.8,0.0,0.4,0.4,7.0,12.0,0.583,2.0,3.0,0.667,5.0,9.0,0.556,0.667,2.0,2.0,1.0,1.0,8.0,9.0,0.0,2.0,2.0,2.0,9.0,18.0,
2024-25,27,IND,NBA,ECF,NYK,W (4-2),4.0,8.8,3.8,1.5,0.0,0.0,0.3,4.0,10.0,0.4,3.0,6.0,0.5,1.0,4.0,0.25,0.55,4.0,4.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,4.0,15.0,
2024-25,27,IND,NBA,FIN,OKC,L (3-4),6.0,5.3,1.7,0.3,0.2,0.0,0.2,3.0,6.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,0.667,2.0,4.0,0.5,0.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,10.0,
3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),4-2,23.0,8.0,2.8,1.4,0.2,0.2,0.3,21.0,40.0,0.525,9.0,20.0,0.45,12.0,20.0,0.6,0.638,13.0,17.0,0.765,9.0,23.0,32.0,5.0,4.0,6.0,9.0,26.0,64.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,7.0,9.6,3.0,2.1,0.6,0.3,0.3,7.0,12.0,0.583,2.0,6.0,0.333,5.0,6.0,0.833,0.667,5.0,7.0,0.714,6.0,9.0,15.0,4.0,2.0,2.0,6.0,6.0,21.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,5.0,10.2,3.6,1.8,0.0,0.4,0.4,7.0,12.0,0.583,2.0,3.0,0.667,5.0,9.0,0.556,0.667,2.0,2.0,1.0,1.0,8.0,9.0,0.0,2.0,2.0,2.0,9.0,18.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,4.0,8.8,3.8,1.5,0.0,0.0,0.3,4.0,10.0,0.4,3.0,6.0,0.5,1.0,4.0,0.25,0.55,4.0,4.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,4.0,15.0,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),1-1,7.0,4.6,1.4,0.3,0.1,0.0,0.1,3.0,6.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,0.667,2.0,4.0,0.5,0.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,10.0,
