"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,25.0,UTA,NBA,44:00,17.0,30.0,0.0,0.0,17.0,30.0,12.0,14.0,10.0,11.0,20.0,6.0,3.0,1.0,6.0,5.0,41.0,32.4
2007-08,26.0,UTA,NBA,43:23,12.0,21.0,0.0,0.0,12.0,21.0,8.0,8.0,6.0,16.0,20.0,5.0,3.0,1.0,7.0,6.0,27.0,20.6
2008-09,27.0,UTA,NBA,41:50,11.0,18.0,0.0,0.0,11.0,18.0,9.0,12.0,5.0,17.0,22.0,5.0,3.0,1.0,5.0,5.0,27.0,22.4
2009-10,28.0,UTA,NBA,45:14,13.0,21.0,0.0,0.0,13.0,21.0,6.0,10.0,6.0,18.0,20.0,5.0,1.0,3.0,4.0,6.0,31.0,28.5
2010-11,29.0,CHI,NBA,49:10,10.0,19.0,0.0,1.0,10.0,19.0,10.0,12.0,7.0,11.0,17.0,5.0,2.0,2.0,4.0,5.0,26.0,22.9
2011-12,30.0,CHI,NBA,42:01,11.0,24.0,0.0,0.0,11.0,24.0,1.0,2.0,3.0,12.0,13.0,6.0,2.0,1.0,5.0,5.0,23.0,13.7
2012-13,31.0,CHI,NBA,50:19,12.0,20.0,0.0,1.0,12.0,20.0,8.0,12.0,9.0,15.0,16.0,4.0,3.0,1.0,4.0,6.0,26.0,24.1
2013-14,32.0,CHI,NBA,27:42,6.0,12.0,0.0,0.0,6.0,12.0,2.0,2.0,3.0,8.0,9.0,2.0,1.0,0.0,3.0,5.0,14.0,9.4
Career,,,,50:19,17.0,30.0,0.0,1.0,17.0,30.0,12.0,14.0,10.0,18.0,22.0,6.0,3.0,3.0,7.0,6.0,41.0,32.4
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,UTA,NBA,45:14,17.0,30.0,0.0,0.0,17.0,30.0,12.0,14.0,10.0,18.0,22.0,6.0,3.0,3.0,7.0,6.0,41.0,32.4
4 Seasons,,CHI,NBA,50:19,12.0,24.0,0.0,1.0,12.0,24.0,10.0,12.0,9.0,15.0,17.0,6.0,3.0,2.0,5.0,6.0,26.0,24.1
