"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2012-13,21,SAS,NBA,PG,20.0,0.0,192.0,0.464,0.533,0.182,0.482,0.455,0.485,0.196,0.196,103.0,110.0,51.0,97.0,60.0,91.0,73.0,81.0,
2013-14,22,SAS,NBA,SG,17.0,0.0,87.0,0.486,0.531,0.0,0.486,0.778,0.559,0.514,0.086,107.0,109.0,0.0,97.0,103.0,103.0,181.0,33.0,
2014-15,23,SAS,NBA,PG,4.0,0.0,22.0,0.833,0.833,,0.833,0.5,0.799,0.333,0.0,186.0,172.0,,168.0,67.0,150.0,122.0,0.0,
2015-16,24,TOR,NBA,SG,20.0,0.0,452.0,0.466,0.492,0.333,0.493,0.75,0.524,0.216,0.162,103.0,100.0,94.0,98.0,99.0,97.0,78.0,57.0,
2016-17,25,TOR,NBA,PG,10.0,2.0,212.0,0.437,0.449,0.409,0.5,1.0,0.53,0.113,0.31,96.0,89.0,114.0,97.0,130.0,96.0,42.0,98.0,
2017-18,26,IND,NBA,PG,7.0,0.0,143.0,0.364,0.409,0.273,0.409,1.0,0.463,0.182,0.333,79.0,80.0,75.0,78.0,130.0,83.0,72.0,99.0,
2018-19,27,IND,NBA,PG,4.0,0.0,85.0,0.5,0.533,0.444,0.583,1.0,0.603,0.083,0.375,109.0,103.0,125.0,111.0,130.0,108.0,32.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,33,ORL,NBA,PG,5.0,5.0,124.0,0.417,0.625,0.313,0.521,,0.521,0.0,0.667,89.0,115.0,87.0,96.0,,90.0,0.0,158.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,87.0,7.0,1317.0,0.458,0.502,0.323,0.497,0.759,0.527,0.199,0.242,100.0,101.0,90.0,98.0,100.0,96.0,73.0,77.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,41.0,0.0,301.0,0.495,0.554,0.143,0.505,0.645,0.533,0.32,0.144,109.0,114.0,40.0,101.0,85.0,99.0,115.0,59.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,30.0,2.0,664.0,0.457,0.48,0.37,0.495,0.8,0.526,0.183,0.21,100.0,97.0,104.0,98.0,105.0,97.0,66.0,70.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,0.0,228.0,0.421,0.459,0.35,0.482,1.0,0.52,0.14,0.351,91.0,89.0,98.0,92.0,130.0,93.0,55.0,101.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,124.0,0.417,0.625,0.313,0.521,,0.521,0.0,0.667,89.0,115.0,87.0,96.0,,90.0,0.0,158.0,
