"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2012-13,21,SAS,NBA,PG,20.0,0.0,192.0,0.464,11.7,0.804,0.321,0.179,0.107,0.196,0.196,0.533,0.722,0.1,0.5,0.636,0.182,0.458,1.0,0.0,0.0,0.545,0.333,0.0,0.0,
2013-14,22,SAS,NBA,SG,17.0,0.0,87.0,0.486,10.5,0.914,0.314,0.171,0.086,0.343,0.086,0.531,0.636,0.667,0.667,0.333,0.0,0.176,,0.029,1.0,0.333,0.0,0.0,0.0,
2014-15,23,SAS,NBA,PG,4.0,0.0,22.0,0.833,10.4,1.0,0.333,0.167,0.0,0.5,0.0,0.833,1.0,1.0,,0.667,,0.2,,0.0,0.0,,,0.0,0.0,
2015-16,24,TOR,NBA,SG,20.0,0.0,452.0,0.466,12.1,0.838,0.291,0.162,0.142,0.243,0.162,0.492,0.698,0.417,0.333,0.389,0.333,0.148,0.75,0.0,0.0,0.333,0.5,1.0,0.0,
2016-17,25,TOR,NBA,PG,10.0,2.0,212.0,0.437,15.4,0.69,0.141,0.155,0.127,0.268,0.31,0.449,0.4,0.545,0.333,0.474,0.409,0.182,1.0,0.0,0.0,0.455,0.4,0.0,0.0,
2017-18,26,IND,NBA,PG,7.0,0.0,143.0,0.364,15.8,0.667,0.091,0.182,0.152,0.242,0.333,0.409,1.0,0.5,0.4,0.125,0.273,0.222,1.0,0.0,0.0,0.364,0.25,0.0,0.0,
2018-19,27,IND,NBA,PG,4.0,0.0,85.0,0.5,14.0,0.625,0.292,0.125,0.125,0.083,0.375,0.533,0.714,0.667,0.0,0.5,0.444,0.5,1.0,0.0,0.0,0.222,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,33,ORL,NBA,PG,5.0,5.0,124.0,0.417,20.5,0.333,0.042,0.125,0.083,0.083,0.667,0.625,1.0,0.333,1.0,0.5,0.313,0.8,1.0,0.0,0.0,0.25,0.25,0.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,87.0,7.0,1317.0,0.458,13.8,0.758,0.239,0.161,0.123,0.234,0.242,0.502,0.684,0.438,0.388,0.419,0.323,0.252,0.935,0.003,1.0,0.365,0.343,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,7.0,1241.0,0.458,13.8,0.758,0.239,0.161,0.123,0.234,0.242,0.502,0.684,0.438,0.388,0.419,0.323,0.252,0.935,0.003,1.0,0.365,0.343,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,41.0,0.0,301.0,0.495,10.9,0.856,0.32,0.175,0.093,0.268,0.144,0.554,0.71,0.353,0.556,0.5,0.143,0.326,1.0,0.01,1.0,0.5,0.286,0.0,0.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,30.0,2.0,664.0,0.457,13.8,0.79,0.242,0.16,0.137,0.251,0.21,0.48,0.642,0.457,0.333,0.418,0.37,0.157,0.882,0.0,0.0,0.391,0.444,1.0,0.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,0.0,228.0,0.421,14.9,0.649,0.175,0.158,0.14,0.175,0.351,0.459,0.8,0.556,0.25,0.2,0.35,0.353,1.0,0.0,0.0,0.3,0.167,0.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,124.0,0.417,20.5,0.333,0.042,0.125,0.083,0.083,0.667,0.625,1.0,0.333,1.0,0.5,0.313,0.8,1.0,0.0,0.0,0.25,0.25,0.0,0.0,
