Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,21,SAS,NBA,PG,20.0,0.0,192.0,7.3,15.6,0.464,0.6,3.1,0.182,6.7,12.6,0.533,0.482,1.4,3.1,0.455,2.2,6.4,8.6,6.7,1.7,0.6,2.8,4.2,16.5,101.0,103.0,
2013-14,22,SAS,NBA,SG,17.0,0.0,87.0,10.1,20.8,0.486,0.0,1.8,0.0,10.1,19.1,0.531,0.486,8.3,10.7,0.778,0.6,4.8,5.4,5.4,1.8,0.0,2.4,4.2,28.6,114.0,106.0,
2014-15,23,SAS,NBA,PG,4.0,0.0,22.0,11.5,13.8,0.833,0.0,0.0,,11.5,13.8,0.833,0.833,2.3,4.6,0.5,0.0,2.3,2.3,0.0,0.0,2.3,2.3,4.6,25.4,125.0,111.0,
2015-16,24,TOR,NBA,SG,20.0,0.0,452.0,8.2,17.6,0.466,0.9,2.8,0.333,7.2,14.7,0.492,0.493,2.8,3.8,0.75,1.3,3.6,4.9,5.6,2.1,0.2,2.6,5.6,20.2,106.0,109.0,
2016-17,25,TOR,NBA,PG,10.0,2.0,212.0,7.5,17.3,0.437,2.2,5.3,0.409,5.3,11.9,0.449,0.5,1.9,1.9,1.0,1.0,4.1,5.1,7.5,1.0,0.5,3.4,4.1,19.2,102.0,113.0,
2017-18,26,IND,NBA,PG,7.0,0.0,143.0,4.4,12.2,0.364,1.1,4.1,0.273,3.3,8.1,0.409,0.409,2.2,2.2,1.0,0.7,5.6,6.3,7.8,3.3,0.7,1.5,3.7,12.2,109.0,102.0,
2018-19,27,IND,NBA,PG,4.0,0.0,85.0,7.2,14.4,0.5,2.4,5.4,0.444,4.8,9.0,0.533,0.583,1.2,1.2,1.0,0.6,3.6,4.2,2.4,1.8,0.0,0.0,4.2,17.9,123.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,33,ORL,NBA,PG,5.0,5.0,124.0,4.3,10.2,0.417,2.1,6.8,0.313,2.1,3.4,0.625,0.521,0.0,0.0,,0.4,3.4,3.8,6.4,2.1,0.9,0.9,4.3,10.6,118.0,117.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,87.0,7.0,1317.0,7.3,15.9,0.458,1.2,3.8,0.323,6.1,12.1,0.502,0.497,2.4,3.2,0.759,1.1,4.3,5.4,6.1,1.9,0.4,2.3,4.6,18.2,107.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,41.0,0.0,301.0,8.4,17.0,0.495,0.4,2.5,0.143,8.1,14.6,0.554,0.505,3.5,5.4,0.645,1.6,5.6,7.2,5.8,1.6,0.5,2.6,4.2,20.7,107.0,104.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,30.0,2.0,664.0,8.0,17.5,0.457,1.4,3.7,0.37,6.6,13.8,0.48,0.495,2.6,3.2,0.8,1.2,3.7,4.9,6.2,1.8,0.3,2.9,5.1,19.9,105.0,111.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,0.0,228.0,5.5,13.0,0.421,1.6,4.6,0.35,3.9,8.5,0.459,0.482,1.8,1.8,1.0,0.7,4.8,5.5,5.7,2.7,0.5,0.9,3.9,14.4,114.0,104.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,124.0,4.3,10.2,0.417,2.1,6.8,0.313,2.1,3.4,0.625,0.521,0.0,0.0,,0.4,3.4,3.8,6.4,2.1,0.9,0.9,4.3,10.6,118.0,117.0,
