Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2010-11,23,IND,NBA,PF,5.0,0.0,79.0,3.6,10.9,0.333,0.0,0.5,0.0,3.6,10.5,0.348,0.333,4.1,5.0,0.818,3.6,4.6,8.2,2.7,1.8,0.5,2.3,7.7,11.4,
2011-12,24,LAL,NBA,PF,6.0,0.0,16.0,2.3,9.0,0.25,0.0,2.3,0.0,2.3,6.8,0.333,0.25,0.0,0.0,,0.0,9.0,9.0,2.3,0.0,2.3,4.5,2.3,4.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,CHA,NBA,PF,4.0,4.0,154.0,3.5,7.7,0.455,1.9,4.0,0.471,1.6,3.7,0.438,0.576,1.9,2.3,0.8,0.2,6.1,6.3,3.5,0.9,0.2,1.4,3.0,10.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,MIA,NBA,PF,10.0,0.0,134.0,4.3,9.1,0.471,0.0,1.9,0.0,4.3,7.3,0.593,0.471,1.6,1.6,1.0,1.9,5.1,7.0,2.4,1.3,1.3,1.1,5.4,10.2,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25.0,4.0,383.0,3.8,8.9,0.421,0.8,2.4,0.308,3.0,6.5,0.464,0.463,2.2,2.5,0.852,1.5,5.5,7.0,2.9,1.2,0.8,1.6,4.8,10.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,0.0,134.0,4.3,9.1,0.471,0.0,1.9,0.0,4.3,7.3,0.593,0.471,1.6,1.6,1.0,1.9,5.1,7.0,2.4,1.3,1.3,1.1,5.4,10.2,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,6.0,0.0,16.0,2.3,9.0,0.25,0.0,2.3,0.0,2.3,6.8,0.333,0.25,0.0,0.0,,0.0,9.0,9.0,2.3,0.0,2.3,4.5,2.3,4.5,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,79.0,3.6,10.9,0.333,0.0,0.5,0.0,3.6,10.5,0.348,0.333,4.1,5.0,0.818,3.6,4.6,8.2,2.7,1.8,0.5,2.3,7.7,11.4,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,154.0,3.5,7.7,0.455,1.9,4.0,0.471,1.6,3.7,0.438,0.576,1.9,2.3,0.8,0.2,6.1,6.3,3.5,0.9,0.2,1.4,3.0,10.8,
