Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,23,IND,NBA,PF,5.0,0.0,79.0,5.4,16.2,0.333,0.0,0.7,0.0,5.4,15.5,0.348,0.333,6.1,7.4,0.818,5.4,6.8,12.2,4.1,2.7,0.7,3.4,11.5,16.9,96.0,106.0,
2011-12,24,LAL,NBA,PF,6.0,0.0,16.0,3.4,13.5,0.25,0.0,3.4,0.0,3.4,10.1,0.333,0.25,0.0,0.0,,0.0,13.5,13.5,3.4,0.0,3.4,6.7,3.4,6.7,43.0,107.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,CHA,NBA,PF,4.0,4.0,154.0,5.2,11.3,0.455,2.8,5.8,0.471,2.4,5.5,0.438,0.576,2.8,3.4,0.8,0.3,8.9,9.3,5.2,1.4,0.3,2.1,4.5,15.8,116.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,MIA,NBA,PF,10.0,0.0,134.0,6.4,13.5,0.471,0.0,2.8,0.0,6.4,10.7,0.593,0.471,2.4,2.4,1.0,2.8,7.5,10.3,3.6,2.0,2.0,1.6,7.9,15.1,112.0,99.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25.0,4.0,383.0,5.6,13.2,0.421,1.1,3.6,0.308,4.4,9.6,0.464,0.463,3.2,3.7,0.852,2.2,8.2,10.4,4.3,1.8,1.1,2.4,7.1,15.4,106.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,0.0,134.0,6.4,13.5,0.471,0.0,2.8,0.0,6.4,10.7,0.593,0.471,2.4,2.4,1.0,2.8,7.5,10.3,3.6,2.0,2.0,1.6,7.9,15.1,112.0,99.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,6.0,0.0,16.0,3.4,13.5,0.25,0.0,3.4,0.0,3.4,10.1,0.333,0.25,0.0,0.0,,0.0,13.5,13.5,3.4,0.0,3.4,6.7,3.4,6.7,43.0,107.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,79.0,5.4,16.2,0.333,0.0,0.7,0.0,5.4,15.5,0.348,0.333,6.1,7.4,0.818,5.4,6.8,12.2,4.1,2.7,0.7,3.4,11.5,16.9,96.0,106.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,154.0,5.2,11.3,0.455,2.8,5.8,0.471,2.4,5.5,0.438,0.576,2.8,3.4,0.8,0.3,8.9,9.3,5.2,1.4,0.3,2.1,4.5,15.8,116.0,112.0,
