"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,24,IND,NBA,EC1,CHI,L (1-4),5.0,15.8,5.0,3.6,1.2,0.8,0.2,8.0,24.0,0.333,0.0,1.0,0.0,8.0,23.0,0.348,0.333,9.0,11.0,0.818,8.0,10.0,18.0,6.0,4.0,1.0,5.0,17.0,25.0,
2011-12,25,LAL,NBA,WC1,DEN,W (4-3),3.0,2.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,
2011-12,25,LAL,NBA,WCS,OKC,L (1-4),3.0,3.7,0.7,0.7,0.0,0.0,0.3,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,27,CHA,NBA,EC1,MIA,L (0-4),4.0,38.5,11.5,6.8,3.8,1.0,0.3,15.0,33.0,0.455,8.0,17.0,0.471,7.0,16.0,0.438,0.576,8.0,10.0,0.8,1.0,26.0,27.0,15.0,4.0,1.0,6.0,13.0,46.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,MIA,NBA,EC1,CHO,W (4-3),5.0,9.6,1.2,2.2,1.2,0.4,0.4,3.0,8.0,0.375,0.0,1.0,0.0,3.0,7.0,0.429,0.375,0.0,0.0,,0.0,11.0,11.0,6.0,2.0,2.0,3.0,8.0,6.0,
2015-16,29,MIA,NBA,ECS,TOR,L (3-4),5.0,17.2,6.4,3.0,0.6,0.6,0.6,13.0,26.0,0.5,0.0,6.0,0.0,13.0,20.0,0.65,0.5,6.0,6.0,1.0,7.0,8.0,15.0,3.0,3.0,3.0,1.0,12.0,32.0,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,25.0,15.4,4.4,3.0,1.2,0.5,0.3,40.0,95.0,0.421,8.0,26.0,0.308,32.0,69.0,0.464,0.463,23.0,27.0,0.852,16.0,59.0,75.0,31.0,13.0,8.0,17.0,51.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,3.0,2.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,14.0,20.1,5.5,4.0,1.9,0.7,0.3,26.0,65.0,0.4,8.0,19.0,0.421,18.0,46.0,0.391,0.462,17.0,21.0,0.81,9.0,47.0,56.0,27.0,10.0,4.0,14.0,38.0,77.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,3.0,3.7,0.7,0.7,0.0,0.0,0.3,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,5.0,17.2,6.4,3.0,0.6,0.6,0.6,13.0,26.0,0.5,0.0,6.0,0.0,13.0,20.0,0.65,0.5,6.0,6.0,1.0,7.0,8.0,15.0,3.0,3.0,3.0,1.0,12.0,32.0,
