Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,22,WAS,NBA,PG,1,0,5,7.2,21.6,0.333,0.0,7.2,0.0,7.2,14.4,0.5,0.333,0.0,0.0,7.2,7.2,14.4,7.2,0.0,0.0,14.4,7.2,14.4,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,5,7.2,21.6,0.333,0.0,7.2,0.0,7.2,14.4,0.5,0.333,0.0,0.0,7.2,7.2,14.4,7.2,0.0,0.0,14.4,7.2,14.4,
