"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,21,ORL,NBA,SG,4.0,0.0,47.0,0.313,0.313,,0.313,0.25,0.31,0.25,0.0,68.0,64.0,,63.0,33.0,57.0,76.0,0.0,
2007-08,22,LAL,NBA,SF,8.0,0.0,45.0,0.583,0.75,0.25,0.625,0.5,0.618,0.333,0.333,128.0,155.0,69.0,126.0,66.0,114.0,109.0,150.0,
2008-09,23,LAL,NBA,SF,23.0,23.0,722.0,0.497,0.515,0.476,0.605,0.563,0.61,0.346,0.454,108.0,106.0,130.0,121.0,73.0,112.0,113.0,203.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,NOH,NBA,SF,6.0,6.0,241.0,0.412,0.438,0.333,0.453,0.727,0.491,0.259,0.247,90.0,90.0,93.0,91.0,95.0,91.0,86.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,28,WAS,NBA,SF,11.0,11.0,407.0,0.481,0.519,0.446,0.597,0.778,0.626,0.25,0.519,106.0,106.0,124.0,119.0,103.0,116.0,88.0,200.0,
2014-15,29,HOU,NBA,SF,17.0,17.0,655.0,0.426,0.488,0.375,0.528,0.905,0.576,0.239,0.545,95.0,100.0,107.0,107.0,121.0,108.0,87.0,203.0,
2015-16,30,HOU,NBA,SF,5.0,5.0,181.0,0.255,0.391,0.143,0.294,0.75,0.313,0.078,0.549,56.0,80.0,40.0,59.0,99.0,58.0,28.0,193.0,
2016-17,31,HOU,NBA,SF,11.0,11.0,413.0,0.423,0.5,0.377,0.541,0.929,0.572,0.144,0.629,92.0,99.0,105.0,105.0,120.0,104.0,53.0,199.0,
2017-18,32,HOU,NBA,SF,17.0,17.0,582.0,0.36,0.5,0.286,0.453,0.742,0.488,0.223,0.655,78.0,98.0,79.0,87.0,97.0,88.0,89.0,194.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,35,MIA,NBA,SF,4.0,4.0,96.0,0.304,0.333,0.294,0.413,,0.413,0.0,0.739,65.0,63.0,80.0,77.0,,72.0,0.0,189.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,106.0,94.0,3389.0,0.423,0.484,0.365,0.516,0.722,0.545,0.238,0.513,92.0,99.0,101.0,102.0,95.0,100.0,84.0,187.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,50.0,50.0,1831.0,0.387,0.481,0.322,0.483,0.846,0.521,0.197,0.596,85.0,97.0,91.0,95.0,111.0,96.0,74.0,199.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,31.0,23.0,767.0,0.503,0.532,0.466,0.607,0.559,0.61,0.345,0.447,110.0,110.0,127.0,121.0,73.0,112.0,113.0,200.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,11.0,11.0,407.0,0.481,0.519,0.446,0.597,0.778,0.626,0.25,0.519,106.0,106.0,124.0,119.0,103.0,116.0,88.0,200.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,6.0,241.0,0.412,0.438,0.333,0.453,0.727,0.491,0.259,0.247,90.0,90.0,93.0,91.0,95.0,91.0,86.0,111.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,4.0,96.0,0.304,0.333,0.294,0.413,,0.413,0.0,0.739,65.0,63.0,80.0,77.0,,72.0,0.0,189.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,47.0,0.313,0.313,,0.313,0.25,0.31,0.25,0.0,68.0,64.0,,63.0,33.0,57.0,76.0,0.0,
