Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2006-07,21,ORL,NBA,SG,4.0,0.0,47.0,3.8,12.3,0.313,0.0,0.0,,3.8,12.3,0.313,0.313,0.8,3.1,0.25,3.8,3.1,6.9,3.8,0.8,0.0,3.1,6.9,8.4,
2007-08,22,LAL,NBA,SF,8.0,0.0,45.0,5.6,9.6,0.583,0.8,3.2,0.25,4.8,6.4,0.75,0.625,1.6,3.2,0.5,2.4,6.4,8.8,0.8,0.8,0.8,0.8,5.6,13.6,
2008-09,23,LAL,NBA,SF,23.0,23.0,722.0,4.6,9.2,0.497,2.0,4.2,0.476,2.6,5.0,0.515,0.605,1.8,3.2,0.563,1.1,3.7,4.8,2.7,1.8,0.5,1.9,3.6,13.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,NOH,NBA,SF,6.0,6.0,241.0,5.2,12.7,0.412,1.0,3.1,0.333,4.2,9.6,0.438,0.453,2.4,3.3,0.727,1.0,4.8,5.8,3.0,1.2,0.4,1.0,2.4,13.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,28,WAS,NBA,SF,11.0,11.0,407.0,4.6,9.6,0.481,2.2,5.0,0.446,2.4,4.6,0.519,0.597,1.9,2.4,0.778,1.9,6.8,8.7,1.7,1.5,0.4,1.2,2.3,13.3,
2014-15,29,HOU,NBA,SF,17.0,17.0,655.0,4.1,9.7,0.426,2.0,5.3,0.375,2.1,4.4,0.488,0.528,2.1,2.3,0.905,1.0,5.0,6.0,2.4,1.6,0.1,1.3,2.8,12.3,
2015-16,30,HOU,NBA,SF,5.0,5.0,181.0,2.6,10.1,0.255,0.8,5.6,0.143,1.8,4.6,0.391,0.294,0.6,0.8,0.75,1.4,2.8,4.2,0.8,2.6,0.2,2.4,3.2,6.6,
2016-17,31,HOU,NBA,SF,11.0,11.0,413.0,3.6,8.5,0.423,2.0,5.3,0.377,1.6,3.1,0.5,0.541,1.1,1.2,0.929,0.7,4.2,4.9,2.0,1.2,0.2,0.8,2.2,10.3,
2017-18,32,HOU,NBA,SF,17.0,17.0,582.0,3.1,8.6,0.36,1.6,5.6,0.286,1.5,3.0,0.5,0.453,1.4,1.9,0.742,0.6,3.5,4.0,1.4,1.2,0.1,0.6,2.7,9.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,35,MIA,NBA,SF,4.0,4.0,96.0,2.6,8.6,0.304,1.9,6.4,0.294,0.7,2.3,0.333,0.413,0.0,0.0,,0.7,7.9,8.6,0.7,1.1,0.4,1.1,4.1,7.1,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,106.0,94.0,3389.0,4.0,9.5,0.423,1.8,4.9,0.365,2.2,4.6,0.484,0.516,1.6,2.3,0.722,1.1,4.5,5.6,2.1,1.5,0.3,1.3,3.0,11.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,50.0,50.0,1831.0,3.5,9.1,0.387,1.7,5.4,0.322,1.8,3.7,0.481,0.483,1.5,1.8,0.846,0.8,4.1,4.9,1.8,1.5,0.1,1.1,2.7,10.3,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,31.0,23.0,767.0,4.6,9.2,0.503,1.9,4.1,0.466,2.7,5.1,0.532,0.607,1.8,3.2,0.559,1.2,3.9,5.1,2.6,1.7,0.5,1.8,3.8,13.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,11.0,11.0,407.0,4.6,9.6,0.481,2.2,5.0,0.446,2.4,4.6,0.519,0.597,1.9,2.4,0.778,1.9,6.8,8.7,1.7,1.5,0.4,1.2,2.3,13.3,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,6.0,241.0,5.2,12.7,0.412,1.0,3.1,0.333,4.2,9.6,0.438,0.453,2.4,3.3,0.727,1.0,4.8,5.8,3.0,1.2,0.4,1.0,2.4,13.9,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,4.0,96.0,2.6,8.6,0.304,1.9,6.4,0.294,0.7,2.3,0.333,0.413,0.0,0.0,,0.7,7.9,8.6,0.7,1.1,0.4,1.1,4.1,7.1,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,47.0,3.8,12.3,0.313,0.0,0.0,,3.8,12.3,0.313,0.313,0.8,3.1,0.25,3.8,3.1,6.9,3.8,0.8,0.0,3.1,6.9,8.4,
