Season,Team,Lg,Salary
2018-19,Los Angeles Clippers,NBA,"$3,046,200"
2019-20,Washington Wizards,NBA,"$3,567,720"
2020-21,Washington Wizards,NBA,"$3,737,520"
2023-24,Golden State Warriors,NBA,(TW)
Career,(may be incomplete),,"$10,351,440"
