"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,21,LAC,NBA,SG,33,0,320,3,35,62,0,0,-2.7,-4.0,12,1,18,0,6,4,44,3,9,
2019-20,22,2TM,NBA,SG,63,6,979,17,75,8,0,0,-1.0,-2.1,30,10,60,3,22,10,203,4,14,
2019-20,22,LAC,NBA,SG,42,1,476,14,69,16,1,0,4.4,-2.4,17,4,26,2,6,6,105,1,7,
2019-20,22,WAS,NBA,SG,21,5,503,19,80,1,0,0,-6.1,-1.8,13,6,34,1,16,4,98,3,7,
2020-21,23,WAS,NBA,SG,17,6,305,13,78,9,0,0,-15.6,-15.1,13,3,19,1,10,9,59,3,5,
2021-22,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned
2022-23,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2023-24,26,GSW,NBA,SG,22,0,81,39,62,0,0,0,15.7,13.2,1,0,3,0,4,1,11,1,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,135,12,1685,14,67,18,0,0,-3.2,-4.1,56,14,100,4,42,24,317,11,28,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,7,1023,14,67,18,0,0,-3.2,-4.1,34,9,61,2,26,15,193,7,17,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,75,1,796,10,55,35,1,0,1.5,-3.1,29,5,44,2,12,10,149,4,16,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,38,11,808,17,79,4,0,0,-9.7,-6.8,26,9,53,2,26,13,157,6,12,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,22,0,81,39,62,0,0,0,15.7,13.2,1,0,3,0,4,1,11,1,0,
