Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,24,CLE,NBA,PG,2,0,4,52.9,52.9,1.0,13.2,13.2,1.0,39.7,39.7,1.0,1.125,0.0,0.0,0.0,26.5,26.5,0.0,0.0,0.0,0.0,0.0,119.1,225,101,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,4,52.9,52.9,1.0,13.2,13.2,1.0,39.7,39.7,1.0,1.125,0.0,0.0,0.0,26.5,26.5,0.0,0.0,0.0,0.0,0.0,119.1,225,101,
