"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,23,DEN,NBA,PG,14.0,0.0,224.0,0.384,0.452,0.0,0.384,0.692,0.409,0.151,0.151,83.0,87.0,0.0,73.0,90.0,73.0,58.0,42.0,
2019-20,24,DEN,NBA,PG,19.0,4.0,406.0,0.496,0.581,0.3,0.541,0.824,0.581,0.256,0.301,108.0,111.0,84.0,102.0,107.0,103.0,98.0,78.0,
2020-21,25,DEN,NBA,PG,10.0,1.0,286.0,0.431,0.447,0.4,0.5,0.724,0.532,0.25,0.345,92.0,84.0,109.0,93.0,93.0,93.0,101.0,88.0,
2021-22,26,DEN,NBA,PG,5.0,5.0,156.0,0.49,0.56,0.423,0.598,0.75,0.622,0.235,0.51,106.0,105.0,120.0,112.0,97.0,110.0,95.0,128.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,28,MIN,NBA,PG,9.0,0.0,67.0,0.3,0.5,0.071,0.317,1.0,0.34,0.067,0.467,63.0,92.0,20.0,58.0,128.0,59.0,27.0,118.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,57.0,10.0,1139.0,0.44,0.505,0.301,0.488,0.767,0.521,0.216,0.32,95.0,96.0,83.0,92.0,99.0,92.0,85.0,82.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),,48.0,10.0,1072.0,0.451,0.506,0.328,0.501,0.761,0.534,0.228,0.308,98.0,96.0,91.0,94.0,98.0,94.0,90.0,80.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,9.0,0.0,67.0,0.3,0.5,0.071,0.317,1.0,0.34,0.067,0.467,63.0,92.0,20.0,58.0,128.0,59.0,27.0,118.0,
