0
2017-18 NBA 25.3 (18th)
2018-19 NBA 30.0 (7th)
2019-20 NBA 34.8 (2nd)
2020-21 NBA 28.9 (7th)
2021-22 NBA 30.4 (9th)
2022-23 NBA 30.0 (4th)
2023-24 NBA 27.0 (12th)
2024-25 NBA 29.7 (6th)
2025-26 NBA 25.2 (13th)
Active 25.9 (11th)
Career 25.9 (22nd)
Career NBA 25.9 (20th)
Career Playoffs 29.0 (5th)
Career NBA Playoffs 29.0 (5th)
