"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,19,DEN,NBA,PF,3.0,0.0,5.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,22,MIN,NBA,PF,6.0,6.0,129.0,0.481,0.481,,0.481,0.7,0.525,0.37,0.0,104.0,90.0,,91.0,90.0,93.0,149.0,0.0,
2022-23,23,LAL,NBA,PF,15.0,13.0,247.0,0.4,0.548,0.241,0.458,0.7,0.501,0.333,0.483,84.0,100.0,67.0,84.0,90.0,86.0,125.0,125.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,LAL,NBA,PF,5.0,0.0,60.0,0.333,0.4,0.0,0.333,0.75,0.451,0.667,0.167,71.0,73.0,0.0,61.0,96.0,78.0,275.0,40.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,19.0,441.0,0.419,0.508,0.233,0.457,0.706,0.505,0.366,0.323,90.0,94.0,65.0,84.0,91.0,88.0,142.0,83.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,20.0,13.0,307.0,0.394,0.528,0.233,0.447,0.708,0.496,0.364,0.455,84.0,96.0,65.0,82.0,91.0,85.0,139.0,117.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,6.0,6.0,129.0,0.481,0.481,,0.481,0.7,0.525,0.37,0.0,104.0,90.0,,91.0,90.0,93.0,149.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,5.0,,,,,,,,,,,,,,,,,
