Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,20,BOS,NBA,SF,17.0,0.0,12.6,2.0,4.2,0.479,0.3,1.4,0.217,1.7,2.8,0.604,0.514,0.7,1.1,0.667,0.7,1.4,2.1,0.8,0.4,0.1,0.8,1.5,5.0,
2017-18,21,BOS,NBA,SG,18.0,15.0,32.4,6.9,14.8,0.466,2.4,6.2,0.393,4.4,8.6,0.519,0.549,1.8,2.8,0.64,0.9,3.9,4.8,1.4,0.8,0.6,1.3,3.2,18.0,
2018-19,22,BOS,NBA,SG,9.0,9.0,30.4,4.9,9.7,0.506,1.6,4.4,0.35,3.3,5.2,0.638,0.586,2.6,3.3,0.767,0.7,5.1,5.8,1.1,0.7,0.2,1.8,3.3,13.9,
2019-20,23,BOS,NBA,SG,17.0,17.0,39.5,8.1,16.9,0.476,2.5,7.1,0.358,5.5,9.9,0.56,0.55,3.1,3.7,0.841,1.4,6.1,7.5,2.3,1.5,0.5,2.4,2.8,21.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,25,BOS,NBA,SF,24.0,24.0,38.3,8.2,17.5,0.47,2.5,6.7,0.373,5.7,10.8,0.531,0.542,4.2,5.5,0.763,1.4,5.5,6.9,3.5,1.1,0.4,3.1,3.0,23.1,
2022-23,26,BOS,NBA,SF,20.0,20.0,37.6,9.1,18.3,0.496,2.0,5.7,0.354,7.1,12.6,0.56,0.551,2.6,3.7,0.689,1.3,4.4,5.6,3.4,1.1,0.4,3.3,3.1,22.7,
2023-24,27,BOS,NBA,SF,19.0,19.0,37.2,9.2,17.8,0.516,1.9,5.8,0.327,7.3,12.1,0.607,0.569,3.6,5.4,0.66,1.2,4.8,5.9,3.3,1.2,0.6,2.7,2.7,23.9,Finals MVP-1
2024-25,28,BOS,NBA,SF,11.0,11.0,36.5,7.8,17.7,0.441,1.9,5.7,0.333,5.9,12.0,0.492,0.495,4.5,6.0,0.758,1.2,5.9,7.1,3.9,1.0,0.3,3.5,3.2,22.1,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,135.0,115.0,33.5,7.2,15.0,0.482,1.9,5.5,0.354,5.3,9.5,0.555,0.547,2.9,4.0,0.727,1.1,4.6,5.7,2.6,1.0,0.4,2.4,2.8,19.3,
