Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,20,BOS,NBA,SF,78,20,1341,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,0,ROY-8
2017-18,21,BOS,NBA,SG,70,70,2152,373,803,0.465,121,306,0.395,252,497,0.507,0.54,150,233,0.644,66,280,346,114,70,26,124,181,1017,0,DPOY-10
2018-19,22,BOS,NBA,SG,74,25,1913,368,792,0.465,95,276,0.344,273,516,0.529,0.525,133,202,0.658,65,248,313,100,69,32,99,186,964,0,
2019-20,23,BOS,NBA,SG,57,57,1934,427,887,0.481,129,338,0.382,298,549,0.543,0.554,176,243,0.724,62,302,364,118,65,20,125,167,1159,0,
2020-21,24,BOS,NBA,SG,58,58,1999,538,1111,0.484,163,411,0.397,375,700,0.536,0.558,191,250,0.764,71,276,347,195,72,32,158,168,1430,0,AS
2021-22,25,BOS,NBA,SF,66,66,2220,576,1217,0.473,166,464,0.358,410,753,0.544,0.541,241,318,0.758,53,351,404,231,70,18,178,163,1559,2,
2022-23,26,BOS,NBA,SF,67,67,2405,679,1383,0.491,163,487,0.335,516,896,0.576,0.55,263,344,0.765,78,381,459,232,75,26,197,172,1784,0,"AS,NBA2"
2023-24,27,BOS,NBA,SF,70,70,2343,627,1256,0.499,145,410,0.354,482,846,0.57,0.557,211,300,0.703,84,303,387,249,83,37,166,185,1610,1,AS
2024-25,28,BOS,NBA,SF,63,63,2158,518,1118,0.463,116,358,0.324,402,760,0.529,0.515,246,322,0.764,82,286,368,286,73,19,162,154,1398,0,AS
2025-26,29,BOS,NBA,SF,15,15,481,156,310,0.503,30,86,0.349,126,224,0.563,0.552,71,92,0.772,14,69,83,61,12,5,53,47,413,0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,618,511,18946,4454,9300,0.479,1174,3271,0.359,3280,6029,0.544,0.542,1767,2428,0.728,620,2671,3291,1650,624,233,1330,1565,11849,3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,68,2514,591,1234,0.479,156,434,0.359,435,800,0.544,0.542,234,322,0.728,82,354,437,219,83,31,176,208,1572,0,
