Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,20,IND,NBA,C,54.0,2.0,471.0,7.2,15.5,0.467,0.8,4.3,0.19,6.4,11.1,0.574,0.493,2.5,3.4,0.727,2.6,8.3,10.9,2.4,1.0,3.8,2.9,6.7,17.7,99.0,105.0,
2020-21,21,IND,NBA,C,45.0,3.0,561.0,7.0,16.3,0.428,1.7,6.7,0.253,5.3,9.7,0.548,0.479,3.8,5.1,0.738,5.1,7.6,12.6,3.1,0.8,5.1,1.4,7.9,19.5,116.0,109.0,
2021-22,22,IND,NBA,C,50.0,16.0,729.0,8.8,16.9,0.52,1.5,5.4,0.288,7.3,11.6,0.628,0.565,4.3,6.3,0.681,5.3,6.6,11.9,3.7,1.4,2.8,3.1,7.2,23.4,118.0,114.0,
2022-23,23,2TM,NBA,C,38.0,1.0,457.0,7.2,13.1,0.552,0.6,2.7,0.231,6.6,10.4,0.636,0.576,2.4,4.4,0.548,6.4,8.0,14.4,4.1,1.7,2.7,2.3,6.7,17.5,123.0,112.0,
2022-23,23,IND,NBA,C,21.0,0.0,202.0,6.3,12.2,0.519,0.9,3.3,0.286,5.4,8.9,0.605,0.558,2.6,5.6,0.458,5.9,5.6,11.5,4.2,2.1,2.4,2.8,8.0,16.2,115.0,115.0,
2022-23,23,ORL,NBA,C,17.0,1.0,255.0,8.0,13.8,0.575,0.4,2.3,0.167,7.6,11.6,0.656,0.589,2.3,3.4,0.667,6.8,9.9,16.7,4.0,1.3,3.0,1.9,5.7,18.6,129.0,110.0,
2023-24,24,ORL,NBA,C,62.0,33.0,957.0,6.5,10.8,0.603,0.1,0.7,0.143,6.4,10.1,0.636,0.608,2.9,4.5,0.655,5.6,9.2,14.8,4.1,1.7,3.7,2.3,5.5,16.1,128.0,107.0,
2024-25,25,ORL,NBA,C,70.0,42.0,1430.0,7.2,11.8,0.611,0.1,1.0,0.107,7.1,10.9,0.656,0.615,3.0,4.6,0.639,5.8,10.3,16.2,4.8,1.7,3.4,2.5,5.2,17.5,127.0,105.0,
2025-26,26,ORL,NBA,C,16.0,0.0,265.0,6.5,8.9,0.735,0.4,1.1,0.333,6.1,7.8,0.791,0.755,4.5,6.0,0.758,4.5,9.8,14.3,4.0,1.8,3.4,1.6,6.0,17.9,153.0,107.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,335.0,97.0,4870.0,7.3,13.2,0.548,0.6,2.8,0.233,6.6,10.5,0.631,0.572,3.2,4.9,0.669,5.3,8.8,14.1,3.9,1.5,3.6,2.4,6.2,18.4,122.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,170.0,21.0,1963.0,7.6,15.9,0.48,1.4,5.3,0.256,6.3,10.6,0.591,0.522,3.5,5.2,0.679,4.6,7.2,11.8,3.3,1.2,3.7,2.5,7.4,20.2,113.0,111.0,
ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),,165.0,76.0,2907.0,7.0,11.4,0.613,0.2,1.0,0.15,6.8,10.4,0.659,0.62,3.0,4.6,0.661,5.7,9.9,15.6,4.4,1.7,3.5,2.3,5.4,17.2,130.0,106.0,
