Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,24,ORL,NBA,C,2,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,1.0,0.0,0.0,0.5,0.0,0.0,
2024-25,25,ORL,NBA,C,3,0,3.7,0.3,0.3,1.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.3,0.0,2.0,0.7,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,5,0,4.2,0.2,0.6,0.333,0.0,0.0,0.2,0.6,0.333,0.333,0.0,0.0,0.2,1.0,1.2,0.6,0.0,0.2,0.2,1.2,0.4,
