"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2010-11,20.0,SAC,NBA,43:31,11.0,22.0,1.0,4.0,11.0,22.0,18.0,21.0,6.0,13.0,18.0,8.0,5.0,4.0,8.0,6.0,30.0,26.3
2011-12,21.0,SAC,NBA,49:33,16.0,28.0,1.0,1.0,16.0,28.0,10.0,14.0,12.0,15.0,20.0,5.0,6.0,3.0,6.0,6.0,41.0,34.0
2012-13,22.0,SAC,NBA,49:03,14.0,27.0,1.0,2.0,14.0,27.0,14.0,18.0,8.0,18.0,22.0,10.0,5.0,5.0,7.0,6.0,36.0,31.4
2013-14,23.0,SAC,NBA,42:59,14.0,29.0,0.0,2.0,14.0,29.0,13.0,19.0,10.0,16.0,20.0,8.0,5.0,6.0,9.0,6.0,35.0,35.0
2014-15,24.0,SAC,NBA,41:54,16.0,28.0,1.0,2.0,16.0,28.0,17.0,20.0,10.0,20.0,24.0,13.0,5.0,6.0,9.0,6.0,39.0,35.4
2015-16,25.0,SAC,NBA,48:43,21.0,33.0,4.0,8.0,20.0,29.0,14.0,21.0,8.0,19.0,20.0,10.0,6.0,5.0,10.0,6.0,56.0,42.0
2016-17,26.0,TOT,NBA,43:25,17.0,34.0,5.0,10.0,15.0,28.0,20.0,22.0,7.0,20.0,24.0,12.0,5.0,5.0,9.0,6.0,55.0,43.2
2016-17,26.0,SAC,NBA,43:25,17.0,34.0,5.0,10.0,15.0,28.0,20.0,22.0,7.0,16.0,20.0,12.0,5.0,5.0,9.0,6.0,55.0,43.2
2016-17,26.0,NOP,NBA,42:50,14.0,27.0,5.0,9.0,10.0,18.0,15.0,15.0,5.0,20.0,24.0,9.0,5.0,4.0,7.0,6.0,41.0,34.5
2017-18,27.0,NOP,NBA,51:30,14.0,30.0,5.0,11.0,12.0,21.0,14.0,21.0,8.0,20.0,23.0,11.0,7.0,7.0,9.0,5.0,44.0,43.7
2018-19,28.0,GSW,NBA,34:31,12.0,18.0,3.0,7.0,10.0,14.0,9.0,13.0,5.0,12.0,14.0,7.0,3.0,6.0,6.0,6.0,28.0,25.9
2020-21,30.0,TOT,NBA,36:35,9.0,16.0,5.0,9.0,6.0,11.0,6.0,7.0,4.0,13.0,17.0,7.0,5.0,4.0,5.0,5.0,28.0,24.9
2020-21,30.0,HOU,NBA,36:35,9.0,16.0,5.0,9.0,5.0,10.0,6.0,7.0,4.0,13.0,17.0,7.0,5.0,4.0,5.0,5.0,28.0,24.9
2020-21,30.0,LAC,NBA,24:32,6.0,14.0,2.0,3.0,6.0,11.0,4.0,4.0,4.0,7.0,11.0,3.0,2.0,2.0,5.0,4.0,16.0,15.0
2021-22,31.0,TOT,NBA,27:59,10.0,15.0,3.0,6.0,7.0,11.0,8.0,9.0,4.0,10.0,12.0,6.0,5.0,2.0,6.0,5.0,31.0,29.2
2021-22,31.0,MIL,NBA,27:59,8.0,15.0,2.0,6.0,7.0,11.0,7.0,8.0,4.0,10.0,12.0,4.0,5.0,2.0,4.0,5.0,22.0,19.4
2021-22,31.0,DEN,NBA,23:33,10.0,14.0,3.0,6.0,7.0,10.0,8.0,9.0,4.0,8.0,9.0,6.0,3.0,2.0,6.0,5.0,31.0,29.2
Career,,,,51:30,21.0,34.0,5.0,11.0,20.0,29.0,20.0,22.0,12.0,20.0,24.0,13.0,7.0,7.0,10.0,6.0,56.0,43.7
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,SAC,NBA,49:33,21.0,34.0,5.0,10.0,20.0,29.0,20.0,22.0,12.0,20.0,24.0,13.0,6.0,6.0,10.0,6.0,56.0,43.2
2 Seasons,,NOP,NBA,51:30,14.0,30.0,5.0,11.0,12.0,21.0,15.0,21.0,8.0,20.0,24.0,11.0,7.0,7.0,9.0,6.0,44.0,43.7
1 Season,,DEN,NBA,23:33,10.0,14.0,3.0,6.0,7.0,10.0,8.0,9.0,4.0,8.0,9.0,6.0,3.0,2.0,6.0,5.0,31.0,29.2
1 Season,,GSW,NBA,34:31,12.0,18.0,3.0,7.0,10.0,14.0,9.0,13.0,5.0,12.0,14.0,7.0,3.0,6.0,6.0,6.0,28.0,25.9
1 Season,,HOU,NBA,36:35,9.0,16.0,5.0,9.0,5.0,10.0,6.0,7.0,4.0,13.0,17.0,7.0,5.0,4.0,5.0,5.0,28.0,24.9
1 Season,,MIL,NBA,27:59,8.0,15.0,2.0,6.0,7.0,11.0,7.0,8.0,4.0,10.0,12.0,4.0,5.0,2.0,4.0,5.0,22.0,19.4
1 Season,,LAC,NBA,24:32,6.0,14.0,2.0,3.0,6.0,11.0,4.0,4.0,4.0,7.0,11.0,3.0,2.0,2.0,5.0,4.0,16.0,15.0
