Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,21,DAL,NBA,PF,2.0,0.0,11.0,0.0,13.2,0.0,0.0,0.0,0.0,13.2,0.0,0.0,8.8,17.6,0.5,0.0,4.4,4.4,0.0,8.8,0.0,4.4,0.0,8.8,39.0,97.0,
2019-20,22,LAL,NBA,PF,5.0,0.0,20.0,7.1,7.1,1.0,0.0,0.0,7.1,7.1,1.0,1.0,2.4,4.8,0.5,4.8,2.4,7.1,4.8,0.0,0.0,2.4,4.8,16.6,153.0,115.0,
2020-21,23,LAL,NBA,PF,15.0,0.0,56.0,2.6,8.7,0.3,0.0,0.0,2.6,8.7,0.3,0.3,5.2,11.3,0.462,3.5,13.0,16.5,0.9,1.7,3.5,9.6,6.9,10.4,56.0,100.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,0.0,87.0,3.3,8.9,0.375,0.0,0.0,3.3,8.9,0.375,0.375,5.0,10.6,0.474,3.3,9.5,12.8,1.7,2.2,2.2,7.2,5.6,11.7,67.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,20.0,0.0,76.0,3.8,8.3,0.462,0.0,0.0,3.8,8.3,0.462,0.462,4.5,9.5,0.467,3.8,10.2,14.0,1.9,1.3,2.5,7.6,6.4,12.1,72.0,104.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,11.0,0.0,13.2,0.0,0.0,0.0,0.0,13.2,0.0,0.0,8.8,17.6,0.5,0.0,4.4,4.4,0.0,8.8,0.0,4.4,0.0,8.8,39.0,97.0,
