"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,19.0,NYK,NBA,37:39,9.0,20.0,2.0,4.0,9.0,20.0,6.0,12.0,8.0,9.0,11.0,6.0,3.0,2.0,3.0,5.0,21.0,18.6
2005-06,20.0,TOT,NBA,33:36,6.0,12.0,1.0,2.0,5.0,12.0,7.0,8.0,5.0,7.0,12.0,6.0,4.0,1.0,4.0,6.0,13.0,14.0
2005-06,20.0,NYK,NBA,33:36,6.0,10.0,1.0,2.0,5.0,9.0,5.0,6.0,3.0,7.0,10.0,6.0,4.0,1.0,4.0,6.0,13.0,13.1
2005-06,20.0,ORL,NBA,29:48,5.0,12.0,0.0,1.0,5.0,12.0,7.0,8.0,5.0,7.0,12.0,5.0,2.0,1.0,3.0,3.0,13.0,14.0
2006-07,21.0,ORL,NBA,38:41,9.0,15.0,0.0,1.0,9.0,15.0,10.0,12.0,4.0,9.0,10.0,5.0,4.0,2.0,5.0,6.0,23.0,18.8
2007-08,22.0,TOT,NBA,35:16,7.0,12.0,2.0,3.0,7.0,9.0,7.0,10.0,4.0,8.0,11.0,4.0,4.0,1.0,2.0,5.0,15.0,21.3
2007-08,22.0,ORL,NBA,26:45,5.0,8.0,0.0,1.0,5.0,8.0,5.0,6.0,3.0,8.0,11.0,2.0,2.0,1.0,1.0,2.0,11.0,11.7
2007-08,22.0,LAL,NBA,35:16,7.0,12.0,2.0,3.0,7.0,9.0,7.0,10.0,4.0,7.0,7.0,4.0,4.0,1.0,2.0,5.0,15.0,21.3
2008-09,23.0,LAL,NBA,36:23,9.0,13.0,3.0,7.0,6.0,12.0,6.0,8.0,6.0,8.0,11.0,5.0,5.0,2.0,4.0,6.0,26.0,25.0
2009-10,24.0,HOU,NBA,56:55,11.0,23.0,6.0,13.0,8.0,16.0,6.0,10.0,4.0,11.0,12.0,10.0,5.0,4.0,7.0,5.0,33.0,28.7
2010-11,25.0,NOH,NBA,47:38,10.0,21.0,4.0,8.0,9.0,17.0,7.0,9.0,4.0,9.0,10.0,6.0,6.0,3.0,6.0,5.0,22.0,20.9
2011-12,26.0,NOH,NBA,46:23,10.0,20.0,4.0,7.0,9.0,15.0,6.0,6.0,3.0,8.0,9.0,7.0,4.0,2.0,5.0,5.0,26.0,24.3
2012-13,27.0,WAS,NBA,39:48,9.0,18.0,7.0,12.0,6.0,11.0,7.0,8.0,4.0,11.0,15.0,6.0,4.0,2.0,4.0,4.0,26.0,21.5
2013-14,28.0,WAS,NBA,49:59,14.0,23.0,10.0,14.0,7.0,11.0,8.0,9.0,5.0,12.0,14.0,7.0,6.0,2.0,5.0,6.0,40.0,34.5
2014-15,29.0,HOU,NBA,45:39,9.0,21.0,6.0,14.0,6.0,11.0,7.0,10.0,3.0,11.0,12.0,7.0,6.0,2.0,6.0,5.0,24.0,24.8
2015-16,30.0,HOU,NBA,43:49,11.0,18.0,8.0,12.0,5.0,8.0,5.0,8.0,4.0,11.0,12.0,11.0,5.0,3.0,5.0,5.0,31.0,28.1
2016-17,31.0,HOU,NBA,43:38,9.0,18.0,6.0,14.0,5.0,8.0,6.0,6.0,4.0,10.0,11.0,7.0,6.0,2.0,4.0,5.0,27.0,26.8
2017-18,32.0,HOU,NBA,44:51,9.0,18.0,7.0,14.0,5.0,7.0,5.0,5.0,4.0,11.0,11.0,5.0,4.0,2.0,3.0,5.0,26.0,24.0
2018-19,33.0,TOT,NBA,54:10,10.0,19.0,7.0,12.0,7.0,13.0,8.0,9.0,3.0,12.0,12.0,10.0,6.0,2.0,5.0,6.0,27.0,24.5
2018-19,33.0,PHO,NBA,41:45,7.0,13.0,5.0,9.0,3.0,7.0,4.0,5.0,3.0,11.0,11.0,7.0,4.0,1.0,4.0,3.0,21.0,22.9
2018-19,33.0,WAS,NBA,54:10,10.0,19.0,7.0,12.0,7.0,13.0,8.0,9.0,3.0,12.0,12.0,10.0,6.0,2.0,5.0,6.0,27.0,24.5
2019-20,34.0,TOT,NBA,39:30,9.0,14.0,5.0,8.0,6.0,8.0,7.0,8.0,3.0,9.0,11.0,7.0,6.0,2.0,5.0,4.0,22.0,24.4
2019-20,34.0,SAC,NBA,35:10,7.0,11.0,4.0,8.0,3.0,3.0,6.0,6.0,3.0,9.0,11.0,7.0,3.0,2.0,3.0,4.0,18.0,19.2
2019-20,34.0,POR,NBA,39:30,9.0,14.0,5.0,8.0,6.0,8.0,7.0,8.0,2.0,8.0,8.0,5.0,6.0,2.0,5.0,4.0,22.0,24.4
2020-21,35.0,MIA,NBA,36:52,8.0,14.0,5.0,12.0,6.0,7.0,4.0,4.0,3.0,8.0,10.0,5.0,3.0,2.0,2.0,4.0,21.0,18.6
2021-22,36.0,LAL,NBA,34:48,4.0,9.0,3.0,7.0,3.0,5.0,3.0,4.0,2.0,7.0,8.0,4.0,3.0,2.0,4.0,3.0,12.0,12.1
Career,,,,56:55,14.0,23.0,10.0,14.0,9.0,20.0,10.0,12.0,8.0,12.0,15.0,11.0,6.0,4.0,7.0,6.0,40.0,34.5
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,HOU,NBA,56:55,11.0,23.0,8.0,14.0,8.0,16.0,7.0,10.0,4.0,11.0,12.0,11.0,6.0,4.0,7.0,5.0,33.0,28.7
3 Seasons,,WAS,NBA,54:10,14.0,23.0,10.0,14.0,7.0,13.0,8.0,9.0,5.0,12.0,15.0,10.0,6.0,2.0,5.0,6.0,40.0,34.5
3 Seasons,,LAL,NBA,36:23,9.0,13.0,3.0,7.0,7.0,12.0,7.0,10.0,6.0,8.0,11.0,5.0,5.0,2.0,4.0,6.0,26.0,25.0
3 Seasons,,ORL,NBA,38:41,9.0,15.0,0.0,1.0,9.0,15.0,10.0,12.0,5.0,9.0,12.0,5.0,4.0,2.0,5.0,6.0,23.0,18.8
2 Seasons,,NOH,NBA,47:38,10.0,21.0,4.0,8.0,9.0,17.0,7.0,9.0,4.0,9.0,10.0,7.0,6.0,3.0,6.0,5.0,26.0,24.3
2 Seasons,,NYK,NBA,37:39,9.0,20.0,2.0,4.0,9.0,20.0,6.0,12.0,8.0,9.0,11.0,6.0,4.0,2.0,4.0,6.0,21.0,18.6
1 Season,,SAC,NBA,35:10,7.0,11.0,4.0,8.0,3.0,3.0,6.0,6.0,3.0,9.0,11.0,7.0,3.0,2.0,3.0,4.0,18.0,19.2
1 Season,,MIA,NBA,36:52,8.0,14.0,5.0,12.0,6.0,7.0,4.0,4.0,3.0,8.0,10.0,5.0,3.0,2.0,2.0,4.0,21.0,18.6
1 Season,,PHO,NBA,41:45,7.0,13.0,5.0,9.0,3.0,7.0,4.0,5.0,3.0,11.0,11.0,7.0,4.0,1.0,4.0,3.0,21.0,22.9
1 Season,,POR,NBA,39:30,9.0,14.0,5.0,8.0,6.0,8.0,7.0,8.0,2.0,8.0,8.0,5.0,6.0,2.0,5.0,4.0,22.0,24.4
