"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,21,ORL,NBA,SG,4.0,0.0,47.0,0.0,46.0,54.0,0.0,0.0,-15.0,-5.9,1.0,2.0,3.0,1.0,2.0,0.0,10.0,0.0,2.0,
2007-08,22,LAL,NBA,SF,8.0,0.0,45.0,0.0,1.0,82.0,17.0,0.0,-21.6,-25.1,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,
2008-09,23,LAL,NBA,SF,23.0,23.0,722.0,0.0,1.0,98.0,1.0,0.0,7.7,-0.1,22.0,9.0,24.0,4.0,29.0,9.0,120.0,5.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,NOH,NBA,SF,6.0,6.0,241.0,0.0,0.0,98.0,2.0,0.0,-8.6,1.1,2.0,1.0,5.0,1.0,10.0,1.0,44.0,4.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,28,WAS,NBA,SF,11.0,11.0,407.0,0.0,0.0,99.0,1.0,0.0,2.7,7.9,11.0,2.0,8.0,1.0,10.0,3.0,42.0,1.0,4.0,
2014-15,29,HOU,NBA,SF,17.0,17.0,655.0,0.0,0.0,83.0,17.0,0.0,-0.2,8.2,10.0,7.0,20.0,4.0,15.0,3.0,102.0,3.0,6.0,
2015-16,30,HOU,NBA,SF,5.0,5.0,181.0,0.0,0.0,80.0,20.0,0.0,-24.5,-19.4,5.0,4.0,2.0,3.0,2.0,0.0,10.0,1.0,1.0,
2016-17,31,HOU,NBA,SF,11.0,11.0,413.0,0.0,0.0,44.0,57.0,0.0,-1.3,-13.6,6.0,3.0,13.0,0.0,6.0,1.0,57.0,4.0,9.0,
2017-18,32,HOU,NBA,SF,17.0,17.0,582.0,0.0,0.0,70.0,30.0,0.0,7.1,17.9,3.0,3.0,16.0,1.0,12.0,3.0,58.0,1.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,35,MIA,NBA,SF,4.0,4.0,96.0,0.0,0.0,0.0,100.0,0.0,-21.7,-4.8,3.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,1.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,106.0,94.0,3389.0,0.0,1.0,79.0,20.0,0.0,0.0,2.4,63.0,32.0,100.0,15.0,87.0,22.0,450.0,19.0,43.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,73.0,2622.0,0.0,1.0,79.0,20.0,0.0,0.0,2.4,49.0,25.0,77.0,12.0,67.0,17.0,348.0,15.0,33.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,50.0,50.0,1831.0,0.0,0.0,70.0,30.0,0.0,-0.5,3.7,24.0,17.0,51.0,8.0,35.0,7.0,227.0,9.0,21.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,31.0,23.0,767.0,0.0,1.0,97.0,2.0,0.0,6.0,-1.6,22.0,10.0,27.0,4.0,30.0,9.0,122.0,5.0,11.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,11.0,11.0,407.0,0.0,0.0,99.0,1.0,0.0,2.7,7.9,11.0,2.0,8.0,1.0,10.0,3.0,42.0,1.0,4.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,6.0,241.0,0.0,0.0,98.0,2.0,0.0,-8.6,1.1,2.0,1.0,5.0,1.0,10.0,1.0,44.0,4.0,4.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,4.0,96.0,0.0,0.0,0.0,100.0,0.0,-21.7,-4.8,3.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,1.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,47.0,0.0,46.0,54.0,0.0,0.0,-15.0,-5.9,1.0,2.0,3.0,1.0,2.0,0.0,10.0,0.0,2.0,
