"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
1999-00,18.0,MISSST,30,495,49,124,9,32,23,38,15,62,43,36,14,47,51,130,0.395,0.281,0.605,16.5,4.3,2.1,1.4
2000-01,19.0,MISSST,31,640,53,115,4,24,32,56,28,85,89,36,20,57,69,142,0.461,0.167,0.571,20.6,4.6,2.7,2.9
2001-02,20.0,MISSST,35,1143,116,218,10,34,80,139,35,141,210,75,29,122,89,322,0.532,0.294,0.576,32.7,9.2,4.0,6.0
2002-03,21.0,MISSST,31,1024,99,208,15,52,63,97,25,130,171,58,26,105,64,276,0.476,0.288,0.649,33.0,8.9,4.2,5.5
Career,,,127,3302,317,665,38,142,198,330,103,418,513,205,89,331,273,870,0.477,0.268,0.6,26.0,6.9,3.3,4.0
