"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2022-23,22,UTA,NBA,SG,59.0,22.0,1209.0,35.0,38.0,24.0,4.0,0.0,-0.5,0.9,15.0,8.0,65.0,9.0,32.0,3.0,159.0,4.0,20.0,
2023-24,23,2TM,NBA,SG,78.0,28.0,1641.0,0.0,19.0,76.0,4.0,0.0,-6.8,-1.6,25.0,18.0,61.0,11.0,30.0,3.0,201.0,13.0,41.0,
2023-24,23,UTA,NBA,SG,51.0,10.0,1003.0,0.0,17.0,80.0,2.0,0.0,-5.3,-0.6,14.0,8.0,37.0,6.0,12.0,2.0,119.0,5.0,21.0,
2023-24,23,TOR,NBA,SG,27.0,18.0,638.0,1.0,22.0,69.0,8.0,0.0,-9.1,-3.2,11.0,10.0,24.0,5.0,18.0,1.0,82.0,8.0,20.0,
2024-25,24,TOR,NBA,SG,64.0,45.0,1739.0,10.0,64.0,25.0,1.0,0.0,-5.7,-2.4,20.0,17.0,72.0,5.0,22.0,1.0,240.0,6.0,36.0,
2025-26,25,TOR,NBA,SG,15.0,1.0,204.0,0.0,82.0,18.0,0.0,0.0,5.4,1.3,2.0,2.0,13.0,1.0,4.0,2.0,23.0,0.0,5.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,216.0,96.0,4793.0,12.0,43.0,42.0,3.0,0.0,-4.3,-1.1,62.0,45.0,211.0,26.0,88.0,9.0,623.0,23.0,102.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,36.0,1820.0,12.0,43.0,42.0,3.0,0.0,-4.3,-1.1,24.0,17.0,80.0,10.0,33.0,3.0,237.0,9.0,39.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,106.0,64.0,2581.0,7.0,55.0,35.0,3.0,0.0,-5.7,-2.3,33.0,29.0,109.0,11.0,44.0,4.0,345.0,14.0,61.0,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,110.0,32.0,2212.0,19.0,29.0,50.0,3.0,0.0,-2.7,0.2,29.0,16.0,102.0,15.0,44.0,5.0,278.0,9.0,41.0,
