Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,23,ATL,NBA,SG,7,0,17,8.5,10.6,0.8,0.0,0.0,8.5,10.6,0.8,0.8,0.0,0.0,0.0,4.2,4.2,2.1,4.2,0.0,2.1,2.1,16.9,
2021-22,24,ATL,NBA,SG,2,0,9,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,8.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,9,0,26,6.9,8.3,0.833,0.0,0.0,6.9,8.3,0.833,0.833,0.0,0.0,0.0,4.2,4.2,2.8,4.2,0.0,1.4,2.8,13.8,
