Season,Team,Lg,Salary
2020-21,Atlanta Hawks,NBA,< $Minimum
2021-22,Atlanta Hawks,NBA,"$34,231 (TW)"
2022-23,Portland Trail Blazers,NBA,"$105,522"
2022-23,Portland Trail Blazers,NBA,"$10,552"
2023-24,Portland Trail Blazers,NBA,"$1,799,163"
2023-24,Los Angeles Lakers,NBA,(TW)
2023-24,Portland Trail Blazers,NBA,(TW)
Career,(may be incomplete),,"$1,949,468"
